RECORD_NO	AGENCY_CD	SITE_NO	MEDIUM_CD	SAMPLE_START_DT	SAMPLE_END_DT	SAMP_TYPE_CD	PARM_CD	METH_CD	RESULT_VA	REMARK_CD	DQI_CD	NULL_VAL_QUAL_CD
00502228	USGS	040871475	WS	28-APR-05 17:00:00		9	00310		311		R	
00502228	USGS	040871475	WS	28-APR-05 17:00:00		9	00335		582		R	
00502228	USGS	040871475	WS	28-APR-05 17:00:00		9	91075		18	<	R	
00502228	USGS	040871475	WS	28-APR-05 17:00:00		9	91080		22		R	
00501723	USGS	040871475	WS	29-APR-05 16:28:00	09-MAY-05 14:45:59	9	00335		184		R	
00600257	USGS	040871475	WS	23-NOV-05 13:05:00	27-NOV-05 04:56:59	9	00335		2780		R	
00600374	USGS	040871475	WS	27-NOV-05 07:55:00	27-NOV-05 20:47:59	9	00335		1710		R	
00600373	USGS	040871475	WS	28-NOV-05 03:07:00	28-NOV-05 20:48:59	9	00335		190		R	
00600254	USGS	040871475	WS	29-NOV-05 16:06:00	02-DEC-05 06:41:59	9	00335		936		R	
00600408	USGS	040871475	WS	04-DEC-05 08:26:00	10-DEC-05 17:39:59	9	00335		878		R	
00600390	USGS	040871475	WS	14-DEC-05 19:40:00	15-DEC-05 23:13:59	9	00335		10000		R	
00600407	USGS	040871475	WS	16-DEC-05 02:51:00	20-DEC-05 16:02:59	9	00335		2130		R	
00600388	USGS	040871475	WS	29-DEC-05 19:31:00	30-DEC-05 13:16:59	9	00335		702		R	
00600489	USGS	040871475	WS	02-JAN-06 20:54:00	03-JAN-06 19:00:59	9	00335		197		R	
00600488	USGS	040871475	WS	04-JAN-06 03:34:00	07-JAN-06 10:11:59	9	00335		465		R	
00600487	USGS	040871475	WS	07-JAN-06 15:03:00	10-JAN-06 11:20:59	9	00335		422		R	
00600486	USGS	040871475	WS	10-JAN-06 20:16:00	12-JAN-06 03:45:59	9	00335		775		R	
00600469	USGS	040871475	WS	20-JAN-06 22:25:00	21-JAN-06 11:40:59	9	00310		686		R	
00600469	USGS	040871475	WS	20-JAN-06 22:25:00	21-JAN-06 11:40:59	9	91075		18	<	R	
00600469	USGS	040871475	WS	20-JAN-06 22:25:00	21-JAN-06 11:40:59	9	91080		540		R	
00600485	USGS	040871475	WS	21-JAN-06 00:30:00	21-JAN-06 11:42:59	9	00335		1060		R	
00600484	USGS	040871475	WS	21-JAN-06 13:38:00	22-JAN-06 15:55:59	9	00335		9450		R	
00600483	USGS	040871475	WS	22-JAN-06 17:48:00	23-JAN-06 05:36:59	9	00335		1010		R	
00600482	USGS	040871475	WS	23-JAN-06 08:59:00	26-JAN-06 12:41:59	9	00335		948		R	
00600481	USGS	040871475	WS	26-JAN-06 15:53:00	28-JAN-06 13:02:59	9	00335		524		R	
00600480	USGS	040871475	WS	28-JAN-06 19:19:00	29-JAN-06 02:35:59	9	00335		521		R	
00600479	USGS	040871475	WS	29-JAN-06 02:56:00	29-JAN-06 07:46:59	9	00335		175		R	
00600478	USGS	040871475	WS	29-JAN-06 10:20:00	31-JAN-06 14:59:59	9	00335		255		R	
00600477	USGS	040871475	WS	30-JAN-06 12:55:00	30-JAN-06 17:50:59	9	00335		461		R	
00600476	USGS	040871475	WS	01-FEB-06 00:40:00	03-FEB-06 13:28:59	9	00335		256		R	
00600475	USGS	040871475	WS	03-FEB-06 22:47:00	08-FEB-06 03:27:59	9	00335		333		R	
00600474	USGS	040871475	WS	08-FEB-06 20:18:00	10-FEB-06 05:37:59	9	00335		213		R	
00600473	USGS	040871475	WS	10-FEB-06 11:22:00	11-FEB-06 03:39:59	9	00335		1270		R	
00600472	USGS	040871475	WS	11-FEB-06 09:24:00	13-FEB-06 16:07:59	9	00335		1160		R	
00600468	USGS	040871475	WS	11-FEB-06 23:05:00	12-FEB-06 05:00:59	9	00310		2562		R	
00600468	USGS	040871475	WS	11-FEB-06 23:05:00	12-FEB-06 05:00:59	9	00335		4660		R	
00600468	USGS	040871475	WS	11-FEB-06 23:05:00	12-FEB-06 05:00:59	9	91075		18	<	R	
00600468	USGS	040871475	WS	11-FEB-06 23:05:00	12-FEB-06 05:00:59	9	91080		1500		R	
00600512	USGS	040871475	WS	13-FEB-06 21:38:00	15-FEB-06 08:40:59	9	00335		501		R	
00600511	USGS	040871475	WS	15-FEB-06 14:40:00	16-FEB-06 07:34:59	9	00335		354		R	
00600510	USGS	040871475	WS	16-FEB-06 11:40:00	16-FEB-06 16:28:59	9	00335		1513		R	
00600509	USGS	040871475	WS	16-FEB-06 16:39:00	16-FEB-06 17:14:59	9	00335		6077		R	
00600508	USGS	040871475	WS	16-FEB-06 17:36:00	16-FEB-06 20:12:59	9	00335		2974		R	
00600507	USGS	040871475	WS	16-FEB-06 20:55:00	16-FEB-06 23:01:59	9	00335		3576		R	
00600506	USGS	040871475	WS	16-FEB-06 23:42:00	17-FEB-06 02:09:59	9	00335		5360		R	
00600505	USGS	040871475	WS	17-FEB-06 03:10:00	17-FEB-06 07:32:59	9	00335		3070		R	
00600504	USGS	040871475	WS	17-FEB-06 10:46:00	17-FEB-06 15:43:59	9	00335		2660		R	
00600999	USGS	040871475	WS	17-FEB-06 18:53:00	21-FEB-06 01:59:59	9	00335		3076		R	
00600998	USGS	040871475	WS	21-FEB-06 07:46:00	22-FEB-06 11:57:59	9	00335		928		R	
00600997	USGS	040871475	WS	22-FEB-06 17:03:00	24-FEB-06 15:39:59	9	00335		914		R	
00600996	USGS	040871475	WS	25-FEB-06 00:51:00	28-FEB-06 18:48:59	9	00335		480		R	
00600821	USGS	040871475	WS	01-MAR-06 00:59:00	04-MAR-06 06:06:59	9	00335		1931		R	
00600820	USGS	040871475	WS	04-MAR-06 10:54:00	06-MAR-06 10:59:59	9	00335		3741		R	
00600823	USGS	040871475	WS	05-MAR-06 21:55:00	06-MAR-06 19:05:59	9	00310		950	>	R	
00600823	USGS	040871475	WS	05-MAR-06 21:55:00	06-MAR-06 19:05:59	9	00335		14200		R	
00600823	USGS	040871475	WS	05-MAR-06 21:55:00	06-MAR-06 19:05:59	9	91075		18	<	R	
00600823	USGS	040871475	WS	05-MAR-06 21:55:00	06-MAR-06 19:05:59	9	91080		6500		R	
00600819	USGS	040871475	WS	06-MAR-06 13:27:00	07-MAR-06 14:31:59	9	00335		5800		R	
00600818	USGS	040871475	WS	07-MAR-06 16:53:00	08-MAR-06 16:40:59	9	00335		961		R	
00600668	USGS	040871475	WS	07-MAR-06 19:25:00	09-MAR-06 15:25:59	9	00310		141		R	
00600668	USGS	040871475	WS	07-MAR-06 19:25:00	09-MAR-06 15:25:59	9	00335		327		R	
00600668	USGS	040871475	WS	07-MAR-06 19:25:00	09-MAR-06 15:25:59	9	91075		18	<	R	
00600668	USGS	040871475	WS	07-MAR-06 19:25:00	09-MAR-06 15:25:59	9	91080		59		R	
00600817	USGS	040871475	WS	08-MAR-06 18:31:00	09-MAR-06 04:12:59	9	00335		420		R	
00600816	USGS	040871475	WS	09-MAR-06 04:31:00	09-MAR-06 18:44:59	9	00335		22		R	
00600815	USGS	040871475	WS	09-MAR-06 22:00:00	10-MAR-06 10:18:59	9	00335		139		R	
00600814	USGS	040871475	WS	10-MAR-06 12:52:00	12-MAR-06 17:54:59	9	00335		186		R	
00600813	USGS	040871475	WS	13-MAR-06 02:39:00	13-MAR-06 05:50:59	9	00335		104		R	
00600812	USGS	040871475	WS	13-MAR-06 06:16:00	15-MAR-06 01:35:59	9	00335		41		R	
00600811	USGS	040871475	WS	15-MAR-06 21:27:00	20-MAR-06 13:11:59	9	00335		505		R	
00600970	USGS	040871475	WS	20-MAR-06 20:04:00	28-MAR-06 18:45:59	9	00335		168		R	
00601384	USGS	040871475	WS	29-MAR-06 05:18:00	02-APR-06 04:08:59	9	00335		595		R	
00603807	USGS	040871475	WS	02-APR-06 12:29:00	02-APR-06 21:21:59	9	00335		221.6		R	
00601382	USGS	040871475	WS	02-APR-06 22:55:00	05-APR-06 16:11:59	9	00335		86		R	
00601379	USGS	040871475	WS	05-APR-06 21:30:00	12-APR-06 20:38:59	9	00335		73		R	
00700487	USGS	040871475	WS	30-NOV-06 05:00:00	30-NOV-06 20:45:59	9	00335		26.9		R	
00700488	USGS	040871475	WS	30-NOV-06 21:35:00	01-DEC-06 03:25:59	9	00335		39.6		R	
00700489	USGS	040871475	WS	01-DEC-06 04:30:00	01-DEC-06 18:55:59	9	00335		27.6		R	
00700484	USGS	040871475	WS	01-DEC-06 09:30:00	02-DEC-06 03:40:59	9	00310		80.5	>	R	
00700484	USGS	040871475	WS	01-DEC-06 09:30:00	02-DEC-06 03:40:59	9	00335		335		R	
00700484	USGS	040871475	WS	01-DEC-06 09:30:00	02-DEC-06 03:40:59	9	91075		23		R	
00700484	USGS	040871475	WS	01-DEC-06 09:30:00	02-DEC-06 03:40:59	9	91080		230		R	
00700490	USGS	040871475	WS	01-DEC-06 20:25:00	02-DEC-06 08:30:59	9	00335		706		R	
00700491	USGS	040871475	WS	02-DEC-06 10:20:00	02-DEC-06 22:45:59	9	00335		718		R	
00700752	USGS	040871475	WS	02-JAN-07 19:42:00	10-JAN-07 02:22:59	9	00335		59		R	
00700762	USGS	040871475	WS	11-JAN-07 08:34:00	15-JAN-07 01:28:59	9	00335		1110		R	
00700745	USGS	040871475	WS	15-JAN-07 03:10:00	15-JAN-07 18:25:59	9	00310		1100		R	
00700745	USGS	040871475	WS	15-JAN-07 03:10:00	15-JAN-07 18:25:59	9	00335		1540		R	
00700745	USGS	040871475	WS	15-JAN-07 03:10:00	15-JAN-07 18:25:59	9	91075		18	<	R	
00700745	USGS	040871475	WS	15-JAN-07 03:10:00	15-JAN-07 18:25:59	9	91080		200		R	
00700761	USGS	040871475	WS	15-JAN-07 04:50:00	16-JAN-07 01:53:59	9	00335		1370		R	
00700760	USGS	040871475	WS	16-JAN-07 05:01:00	16-JAN-07 15:12:59	9	00335		1930		R	
00700759	USGS	040871475	WS	16-JAN-07 18:54:00	18-JAN-07 12:27:59	9	00335		554		R	
00700779	USGS	040871475	WS	18-JAN-07 19:43:00	20-JAN-07 14:35:59	9	00335		879		R	
00700778	USGS	040871475	WS	20-JAN-07 20:06:00	21-JAN-07 13:21:59	9	00335		402		R	
00700774	USGS	040871475	WS	21-JAN-07 14:20:00	22-JAN-07 12:35:59	9	00310		721		R	
00700774	USGS	040871475	WS	21-JAN-07 14:20:00	22-JAN-07 12:35:59	9	00335		1090		R	
00700774	USGS	040871475	WS	21-JAN-07 14:20:00	22-JAN-07 12:35:59	9	91075		18	<	R	
00700774	USGS	040871475	WS	21-JAN-07 14:20:00	22-JAN-07 12:35:59	9	91080		450		R	
00700777	USGS	040871475	WS	21-JAN-07 18:48:00	22-JAN-07 08:03:59	9	00335		900		R	
00700776	USGS	040871475	WS	22-JAN-07 14:45:00	22-JAN-07 22:02:59	9	00335		3360		R	
00700775	USGS	040871475	WS	23-JAN-07 01:24:00	23-JAN-07 15:11:59	9	00335		1850		R	
00701194	USGS	040871475	WS	22-FEB-07 16:34:00	23-FEB-07 10:31:59	9	00335		1330		R	
00701193	USGS	040871475	WS	23-FEB-07 17:00:00	24-FEB-07 21:13:59	9	00335		1920		R	
00701561	USGS	040871475	WS	24-FEB-07 05:40:00	26-FEB-07 16:10:59	9	00310		1620		R	
00701561	USGS	040871475	WS	24-FEB-07 05:40:00	26-FEB-07 16:10:59	9	00335		2930		R	
00701561	USGS	040871475	WS	24-FEB-07 05:40:00	26-FEB-07 16:10:59	9	91075		18	<	R	
00701561	USGS	040871475	WS	24-FEB-07 05:40:00	26-FEB-07 16:10:59	9	91080		700		R	
00701192	USGS	040871475	WS	25-FEB-07 09:30:00	26-FEB-07 18:18:59	9	00335		3020		R	
00701191	USGS	040871475	WS	26-FEB-07 19:58:00	28-FEB-07 21:09:59	9	00335		1930		R	
00701190	USGS	040871475	WS	01-MAR-07 01:09:00	01-MAR-07 09:32:59	9	00335		2830		R	
00701189	USGS	040871475	WS	01-MAR-07 12:19:00	02-MAR-07 13:00:59	9	00335		2170		R	
00701562	USGS	040871475	WS	01-MAR-07 13:10:00	02-MAR-07 14:40:59	9	00310		815		R	
00701562	USGS	040871475	WS	01-MAR-07 13:10:00	02-MAR-07 14:40:59	9	00335		1380		R	
00701562	USGS	040871475	WS	01-MAR-07 13:10:00	02-MAR-07 14:40:59	9	91075		18	<	R	
00701562	USGS	040871475	WS	01-MAR-07 13:10:00	02-MAR-07 14:40:59	9	91080		600		R	
00701185	USGS	040871475	WS	09-MAR-07 00:09:00	09-MAR-07 20:50:59	9	00335		950		R	
00701184	USGS	040871475	WS	09-MAR-07 23:36:00	10-MAR-07 17:55:59	9	00335		403		R	
00701183	USGS	040871475	WS	10-MAR-07 19:34:00	10-MAR-07 23:56:59	9	00335		168		R	
00701182	USGS	040871475	WS	11-MAR-07 01:43:00	11-MAR-07 18:04:59	9	00335		374		R	
00701181	USGS	040871475	WS	11-MAR-07 19:41:00	12-MAR-07 10:50:59	9	00335		300		R	
00701180	USGS	040871475	WS	12-MAR-07 13:19:00	13-MAR-07 10:11:59	9	00335		316		R	
00701179	USGS	040871475	WS	13-MAR-07 12:39:00	14-MAR-07 14:58:59	9	00335		322		R	
00701178	USGS	040871475	WS	14-MAR-07 16:51:00	15-MAR-07 22:26:59	9	00335		495		R	
00701177	USGS	040871475	WS	16-MAR-07 03:13:00	20-MAR-07 20:24:59	9	00335		417		R	
00701587	USGS	040871475	WS	05-APR-07 18:45:00	11-APR-07 10:14:59	9	00335		27		R	
00701572	USGS	040871475	WS	11-APR-07 18:30:00	12-APR-07 12:15:59	9	00310		804		R	
00701572	USGS	040871475	WS	11-APR-07 18:30:00	12-APR-07 12:15:59	9	00335		1090		R	
00701572	USGS	040871475	WS	11-APR-07 18:30:00	12-APR-07 12:15:59	9	91075		18	<	R	
00701572	USGS	040871475	WS	11-APR-07 18:30:00	12-APR-07 12:15:59	9	91080		220		R	
00701586	USGS	040871475	WS	11-APR-07 20:29:00	12-APR-07 02:59:59	9	00335		28		R	
00701585	USGS	040871475	WS	12-APR-07 04:00:00	12-APR-07 12:29:59	9	00335		38		R	
00701584	USGS	040871475	WS	12-APR-07 13:37:00	12-APR-07 21:38:59	9	00335		234		R	
00702279	USGS	040871475	WS	02-MAY-07 22:14:00	07-MAY-07 22:33:59	9	00335		60		R	
00702278	USGS	040871475	WS	08-MAY-07 16:48:00	09-MAY-07 14:51:59	9	00335		137		R	
00705931	USGS	040871475	WS	25-SEP-07 21:45:00	26-SEP-07 09:25:59	9	00310		7		R	
00705931	USGS	040871475	WS	25-SEP-07 21:45:00	26-SEP-07 09:25:59	9	00335		36		R	
00705931	USGS	040871475	WS	25-SEP-07 21:45:00	26-SEP-07 09:25:59	9	91075		18	<	R	
00705931	USGS	040871475	WS	25-SEP-07 21:45:00	26-SEP-07 09:25:59	9	91080		18	<	R	
00800294	USGS	040871475	WS	22-NOV-07 02:43:00	29-NOV-07 19:14:59	9	00335		920		R	
00800293	USGS	040871475	WS	01-DEC-07 04:55:00	02-DEC-07 03:01:59	9	00335		785		R	
00800296	USGS	040871475	WS	01-DEC-07 19:05:00	03-DEC-07 11:35:59	9	00310		616		R	
00800296	USGS	040871475	WS	01-DEC-07 19:05:00	03-DEC-07 11:35:59	9	00335		897		R	
00800296	USGS	040871475	WS	01-DEC-07 19:05:00	03-DEC-07 11:35:59	9	91075		34		R	
00800296	USGS	040871475	WS	01-DEC-07 19:05:00	03-DEC-07 11:35:59	9	91080		330		R	
00800292	USGS	040871475	WS	02-DEC-07 04:37:00	02-DEC-07 16:21:59	9	00335		2100		R	
00800291	USGS	040871475	WS	02-DEC-07 17:09:00	02-DEC-07 18:56:59	9	00335		2150		R	
00800290	USGS	040871475	WS	02-DEC-07 19:23:00	03-DEC-07 03:30:59	9	00335		552		R	
00800289	USGS	040871475	WS	03-DEC-07 05:03:00	03-DEC-07 14:39:59	9	00335		484		R	
00800328	USGS	040871475	WS	03-DEC-07 21:58:00	04-DEC-07 15:36:59	9	00335		524		R	
00800327	USGS	040871475	WS	04-DEC-07 15:37:00	05-DEC-07 23:06:59	9	00335		4140		R	
00800326	USGS	040871475	WS	06-DEC-07 07:01:00	07-DEC-07 13:24:59	9	00335		2290		R	
00800335	USGS	040871475	WS	07-DEC-07 21:32:00	08-DEC-07 16:47:59	9	00335		2930		R	
00800334	USGS	040871475	WS	08-DEC-07 18:45:00	10-DEC-07 22:26:59	9	00335		2880		R	
00800333	USGS	040871475	WS	11-DEC-07 12:18:00	11-DEC-07 17:21:59	9	00335		2740		R	
00800337	USGS	040871475	WS	11-DEC-07 12:20:00	12-DEC-07 10:30:59	9	00310		2560	>	R	
00800337	USGS	040871475	WS	11-DEC-07 12:20:00	12-DEC-07 10:30:59	9	00335		7490		R	
00800337	USGS	040871475	WS	11-DEC-07 12:20:00	12-DEC-07 10:30:59	9	91075		2500		R	
00800337	USGS	040871475	WS	11-DEC-07 12:20:00	12-DEC-07 10:30:59	9	91080		6300		R	
00800332	USGS	040871475	WS	11-DEC-07 18:29:00	11-DEC-07 21:36:59	9	00335		5190		R	
00800331	USGS	040871475	WS	11-DEC-07 22:54:00	12-DEC-07 04:18:59	9	00335		11500		R	
00800330	USGS	040871475	WS	12-DEC-07 05:41:00	12-DEC-07 10:03:59	9	00335		8920		R	
00800329	USGS	040871475	WS	12-DEC-07 11:41:00	12-DEC-07 15:38:59	9	00335		4690		R	
00800552	USGS	040871475	WS	12-DEC-07 19:30:00	14-DEC-07 13:30:59	9	00335		7640		R	
00800551	USGS	040871475	WS	14-DEC-07 19:39:00	20-DEC-07 20:45:59	9	00335		2890		R	
00800550	USGS	040871475	WS	21-DEC-07 02:18:00	21-DEC-07 19:06:59	9	00335		1710		R	
00800454	USGS	040871475	WS	21-DEC-07 21:08:00	22-DEC-07 17:19:59	9	00335		944		R	
00800453	USGS	040871475	WS	22-DEC-07 18:37:00	23-DEC-07 08:39:59	9	00335		689		R	
00800452	USGS	040871475	WS	23-DEC-07 09:02:00	23-DEC-07 14:21:59	9	00335		225		R	
00800451	USGS	040871475	WS	23-DEC-07 15:02:00	30-DEC-07 11:10:59	9	00335		576		R	
00800450	USGS	040871475	WS	31-DEC-07 00:34:00	04-JAN-08 20:00:59	9	00335		1240		R	
00800449	USGS	040871475	WS	05-JAN-08 05:25:00	05-JAN-08 23:19:59	9	00335		884		R	
00800460	USGS	040871475	WS	05-JAN-08 23:45:00	09-JAN-08 09:55:59	9	00310		137		R	
00800460	USGS	040871475	WS	05-JAN-08 23:45:00	09-JAN-08 09:55:59	9	00335		263		R	
00800460	USGS	040871475	WS	05-JAN-08 23:45:00	09-JAN-08 09:55:59	9	91075		18	<	R	
00800460	USGS	040871475	WS	05-JAN-08 23:45:00	09-JAN-08 09:55:59	9	91080		73		R	
00800448	USGS	040871475	WS	06-JAN-08 01:44:00	06-JAN-08 12:11:59	9	00335		628		R	
00800447	USGS	040871475	WS	06-JAN-08 14:49:00	06-JAN-08 23:38:59	9	00335		354		R	
00800446	USGS	040871475	WS	07-JAN-08 03:53:00	07-JAN-08 16:33:59	9	00335		270		R	
00800445	USGS	040871475	WS	07-JAN-08 19:53:00	07-JAN-08 23:13:59	9	00335		165		R	
00800444	USGS	040871475	WS	07-JAN-08 23:51:00	08-JAN-08 02:40:59	9	00335		137		R	
00800443	USGS	040871475	WS	08-JAN-08 04:00:00	08-JAN-08 12:15:59	9	00335		225		R	
00800442	USGS	040871475	WS	08-JAN-08 16:05:00	08-JAN-08 21:19:59	9	00335		263		R	
00800441	USGS	040871475	WS	08-JAN-08 23:34:00	09-JAN-08 16:19:59	9	00335		241		R	
00800546	USGS	040871475	WS	09-JAN-08 20:01:00	10-JAN-08 10:03:59	9	00335		281		R	
00800545	USGS	040871475	WS	10-JAN-08 15:53:00	12-JAN-08 12:15:59	9	00335		1530		R	
00800544	USGS	040871475	WS	12-JAN-08 17:33:00	14-JAN-08 11:17:59	9	00335		351		R	
00800565	USGS	040871475	WS	16-JAN-08 00:12:00	17-JAN-08 13:08:59	9	00335		263		R	
00800564	USGS	040871475	WS	17-JAN-08 19:56:00	24-JAN-08 15:04:59	9	00335		678		R	
00800563	USGS	040871475	WS	25-JAN-08 18:41:00	28-JAN-08 07:21:59	9	00335		3360		R	
00800562	USGS	040871475	WS	28-JAN-08 12:07:00	31-JAN-08 15:22:59	9	00335		2920		R	
00800675	USGS	040871475	WS	31-JAN-08 19:23:00	04-FEB-08 15:07:59	9	00335		1430		R	
00800674	USGS	040871475	WS	04-FEB-08 17:34:00	06-FEB-08 00:46:59	9	00335		1160		R	
00800673	USGS	040871475	WS	06-FEB-08 02:01:00	06-FEB-08 08:29:59	9	00335		3160		R	
00800672	USGS	040871475	WS	06-FEB-08 10:39:00	06-FEB-08 19:37:59	9	00335		2290		R	
00800671	USGS	040871475	WS	07-FEB-08 01:20:00	08-FEB-08 12:10:59	9	00335		3000		R	
00800670	USGS	040871475	WS	08-FEB-08 18:49:00	11-FEB-08 17:59:59	9	00335		4100		R	
00800669	USGS	040871475	WS	12-FEB-08 00:13:00	13-FEB-08 13:25:59	9	00335		4530		R	
00800668	USGS	040871475	WS	13-FEB-08 20:55:00	15-FEB-08 09:52:59	9	00335		3920		R	
00800667	USGS	040871475	WS	15-FEB-08 18:03:00	16-FEB-08 22:07:59	9	00335		2630		R	
00800666	USGS	040871475	WS	17-FEB-08 07:12:00	17-FEB-08 13:01:59	9	00335		4590		R	
00803500	USGS	040871475	WS	17-FEB-08 09:25:00	17-FEB-08 21:35:59	9	00310		867		R	
00803500	USGS	040871475	WS	17-FEB-08 09:25:00	17-FEB-08 21:35:59	9	00335		1420		R	
00803500	USGS	040871475	WS	17-FEB-08 09:25:00	17-FEB-08 21:35:59	9	91075		18	<	R	
00803500	USGS	040871475	WS	17-FEB-08 09:25:00	17-FEB-08 21:35:59	9	91080		610		R	
00800665	USGS	040871475	WS	17-FEB-08 13:28:00	17-FEB-08 15:43:59	9	00335		1420		R	
00800664	USGS	040871475	WS	17-FEB-08 16:29:00	17-FEB-08 21:44:59	9	00335		522		R	
00800663	USGS	040871475	WS	17-FEB-08 22:27:00	18-FEB-08 07:03:59	9	00335		548		R	
00800662	USGS	040871475	WS	18-FEB-08 09:15:00	18-FEB-08 17:54:59	9	00335		713		R	
00800661	USGS	040871475	WS	18-FEB-08 21:24:00	20-FEB-08 03:42:59	9	00335		899		R	
00800660	USGS	040871475	WS	20-FEB-08 09:09:00	27-FEB-08 11:37:59	9	00335		2290		R	
00800659	USGS	040871475	WS	27-FEB-08 18:00:00	01-MAR-08 08:15:59	9	00335		3790		R	
00800658	USGS	040871475	WS	01-MAR-08 18:45:00	02-MAR-08 20:22:59	9	00335		1970		R	
00800657	USGS	040871475	WS	02-MAR-08 22:01:00	03-MAR-08 07:43:59	9	00335		743		R	
00800656	USGS	040871475	WS	03-MAR-08 09:21:00	04-MAR-08 00:27:59	9	00335		393		R	
00800655	USGS	040871475	WS	04-MAR-08 02:52:00	04-MAR-08 20:00:59	9	00335		486		R	
00800654	USGS	040871475	WS	04-MAR-08 23:53:00	06-MAR-08 15:40:59	9	00335		581		R	
00800653	USGS	040871475	WS	06-MAR-08 17:40:00	07-MAR-08 09:15:59	9	00335		553		R	
00800652	USGS	040871475	WS	07-MAR-08 11:08:00	08-MAR-08 23:50:59	9	00335		1870		R	
00800651	USGS	040871475	WS	09-MAR-08 04:45:00	10-MAR-08 15:05:59	9	00335		1630		R	
00801070	USGS	040871475	WS	10-MAR-08 20:32:00	12-MAR-08 00:46:59	9	00335		1360		R	
00801069	USGS	040871475	WS	12-MAR-08 01:44:00	13-MAR-08 16:23:59	9	00335		406		R	
00801068	USGS	040871475	WS	13-MAR-08 17:21:00	15-MAR-08 14:06:59	9	00335		195		R	
00801067	USGS	040871475	WS	16-MAR-08 04:50:00	18-MAR-08 16:51:59	9	00335		460		R	
00801066	USGS	040871475	WS	18-MAR-08 19:13:00	20-MAR-08 23:05:59	9	00335		354		R	
00801065	USGS	040871475	WS	21-MAR-08 02:07:00	21-MAR-08 14:54:59	9	00335		704		R	
00801064	USGS	040871475	WS	21-MAR-08 19:01:00	22-MAR-08 10:12:59	9	00335		934		R	
00801063	USGS	040871475	WS	22-MAR-08 15:31:00		9	00335		9300		R	
00801062	USGS	040871475	WS	22-MAR-08 21:22:00	24-MAR-08 17:18:59	9	00335		567		R	
00801061	USGS	040871475	WS	24-MAR-08 23:51:00	25-MAR-08 19:14:59	9	00335		585		R	
00801072	USGS	040871475	WS	25-MAR-08 11:45:00	26-MAR-08 03:30:59	9	00310		252		R	
00801072	USGS	040871475	WS	25-MAR-08 11:45:00	26-MAR-08 03:30:59	9	00335		454		R	
00801072	USGS	040871475	WS	25-MAR-08 11:45:00	26-MAR-08 03:30:59	9	91075		18	<	R	
00801072	USGS	040871475	WS	25-MAR-08 11:45:00	26-MAR-08 03:30:59	9	91080		73		R	
00801060	USGS	040871475	WS	25-MAR-08 20:36:00	26-MAR-08 18:04:59	9	00335		197		R	
00801074	USGS	040871475	WS	26-MAR-08 04:45:00	26-MAR-08 22:35:59	9	00335		156		R	
00801074	USGS	040871475	WS	26-MAR-08 04:45:00	26-MAR-08 22:35:59	9	91075		18	<	R	
00801074	USGS	040871475	WS	26-MAR-08 04:45:00	26-MAR-08 22:35:59	9	91080		18	<	R	
00801059	USGS	040871475	WS	26-MAR-08 20:10:00	27-MAR-08 14:20:59	9	00335		171		R	
00801073	USGS	040871475	WS	27-MAR-08 00:55:00	27-MAR-08 10:35:59	9	00335		137		R	
00801073	USGS	040871475	WS	27-MAR-08 00:55:00	27-MAR-08 10:35:59	9	91075		18	<	R	
00801073	USGS	040871475	WS	27-MAR-08 00:55:00	27-MAR-08 10:35:59	9	91080		18	<	R	
00801058	USGS	040871475	WS	27-MAR-08 19:49:00	30-MAR-08 08:19:59	9	00335		618		R	
00801057	USGS	040871475	WS	30-MAR-08 22:39:00	01-APR-08 12:42:59	9	00335		149		R	
00801872	USGS	040871475	WS	01-APR-08 17:55:00	07-APR-08 13:28:59	9	00335		196		R	
00801871	USGS	040871475	WS	08-APR-08 01:05:00	10-APR-08 13:42:59	9	00335		102		R	
00801870	USGS	040871475	WS	10-APR-08 18:46:00	11-APR-08 18:02:59	9	00335		44.5		R	
00801869	USGS	040871475	WS	11-APR-08 20:36:00	15-APR-08 14:11:59	9	00335		162		R	
00801868	USGS	040871475	WS	15-APR-08 18:52:00	22-APR-08 12:26:59	9	00335		163		R	
00801867	USGS	040871475	WS	22-APR-08 19:20:00	25-APR-08 11:16:59	9	00335		173		R	
00801866	USGS	040871475	WS	26-APR-08 03:18:00	29-APR-08 13:29:59	9	00335		97.5		R	
00801865	USGS	040871475	WS	29-APR-08 22:36:00	05-MAY-08 15:11:59	9	00335		102		R	
00801972	USGS	040871475	WS	06-MAY-08 02:26:00	13-MAY-08 01:39:59	9	00335		98.7		R	
00803293	USGS	040871475	WS	13-MAY-08 17:30:00		9	00310		75.9		R	
00803293	USGS	040871475	WS	13-MAY-08 17:30:00		9	00335		117		R	
00803293	USGS	040871475	WS	13-MAY-08 17:30:00		9	91075		18	<	R	
00803293	USGS	040871475	WS	13-MAY-08 17:30:00		9	91080		18	<	R	
00801976	USGS	040871475	WS	13-MAY-08 18:44:00	22-MAY-08 19:27:59	9	00335		95.7		R	
00802085	USGS	040871475	WS	23-MAY-08 14:55:00	29-MAY-08 05:34:59	9	00335		118		R	
00802086	USGS	040871475	WS	29-MAY-08 18:06:00	03-JUN-08 08:57:59	9	00335		50.1		R	
00803502	USGS	040871475	WS	04-JUN-08 19:15:00	06-JUN-08 20:50:59	9	00335		34.4		R	
00803501	USGS	040871475	WS	07-JUN-08 12:50:00	08-JUN-08 09:01:59	9	00335		21.7		R	
