#  RDB file created by NWIS qwflatout program on nwiswi at 06/02/2014 15:45:21
#
# AGNCY  Agency code
# BDATE  Begin date
# BTIME  Begin time
# EDATE  End date
# ETIME  End time
# MEDIM  Medium code
# PCODE  Parameter code
# REMRK  Remark code
# SAMPL  Record number
# SCMFL  Field sample comment
# STAID  Station number
# STYPE  Sample type code
# VALUE  Parameter value
# RPLEV  Reporting level
#
AGNCY	BDATE	BTIME	EDATE	ETIME	MEDIM	PCODE	REMRK	SAMPL	SCMFL	STAID	STYPE	VALUE	RPLEV
10S	10S	10S	10D	10S	10S	10S	10S	10S	50S	20S	10S	10N	10S
USGS	20100901	0315	20100901	0420	WS	00625	<	01003630	CG-S83	040871476	9	.14	
USGS	20100901	0315	20100901	0420	WS	00923		01003630	CG-S83	040871476	9	1.9	
USGS	20100901	0315	20100901	0420	WS	00939		01003630	CG-S83	040871476	9	4.8	
USGS	20100901	0315	20100901	0420	WS	61944		01003630	CG-S83	040871476	9	2	
USGS	20100901	0315	20100901	0420	WS	63120		01003630	CG-S83	040871476	9	4	
USGS	20100901	0315	20100901	0420	WS	65239	<	01003630	CG-S83	040871476	9	2.5	
USGS	20100901	0315	20100901	0420	WS	65240	<	01003630	CG-S83	040871476	9	5.0	
USGS	20100901	0315	20100901	0420	WS	71846		01003630	CG-S83	040871476	9	.200	
USGS	20100901	0315	20100901	0420	WS	82398		01003630	CG-S83	040871476	9	50	
USGS	20100901	0315	20100901	0420	WS	90095		01003630	CG-S83	040871476	9	67	
USGS	20100901	0315	20100901	0420	WS	91075	<	01003630	CG-S83	040871476	9	20.0	
USGS	20100901	0315	20100901	0420	WS	91080	<	01003630	CG-S83	040871476	9	20.0	
USGS	20100901	0315	20100901	0420	WS	99220		01003630	CG-S83	040871476	9	1.9	
USGS	20100901	0315	20100901	0420	WS	99904		01003630	CG-S83	040871476	9	15	
USGS	20100901	0315	20100901	0420	WS	99915	<	01003630	CG-S83	040871476	9	20.000	
USGS	20100901	0315	20100901	0420	WS	99923	<	01003630	CG-S83	040871476	9	.250	
USGS	20100901	1000			WS	00061	<	01003635	CG-S83G	040871476	9	.01	
USGS	20100901	1000			WS	00552		01003635	CG-S83G	040871476	9	4.50	
USGS	20100901	1000			WS	30209	<	01003635	CG-S83G	040871476	9	.000	
USGS	20100901	1000			WS	82398		01003635	CG-S83G	040871476	9	70	
USGS	20101026	0554	20101026	0701	WS	00310		01100075	CG-S84	040871476	9	9.0	
USGS	20101026	0554	20101026	0701	WS	00335		01100075	CG-S84	040871476	9	32	
USGS	20101026	0554	20101026	0701	WS	00403		01100075	CG-S84	040871476	9	7.4	
USGS	20101026	0554	20101026	0701	WS	00417		01100075	CG-S84	040871476	9	29	
USGS	20101026	0554	20101026	0701	WS	00530		01100075	CG-S84	040871476	9	19	
USGS	20101026	0554	20101026	0701	WS	00600		01100075	CG-S84	040871476	9	1.3	
USGS	20101026	0554	20101026	0701	WS	00605		01100075	CG-S84	040871476	9	.43	
USGS	20101026	0554	20101026	0701	WS	00608		01100075	CG-S84	040871476	9	.273	
USGS	20101026	0554	20101026	0701	WS	00625		01100075	CG-S84	040871476	9	.70	
USGS	20101026	0554	20101026	0701	WS	00631		01100075	CG-S84	040871476	9	.570	
USGS	20101026	0554	20101026	0701	WS	00665		01100075	CG-S84	040871476	9	.127	
USGS	20101026	0554	20101026	0701	WS	00903		01100075	CG-S84	040871476	9	1	
USGS	20101026	0554	20101026	0701	WS	00916		01100075	CG-S84	040871476	9	9.7	
USGS	20101026	0554	20101026	0701	WS	00921		01100075	CG-S84	040871476	9	1.5	
USGS	20101026	0554	20101026	0701	WS	00923		01100075	CG-S84	040871476	9	3.1	
USGS	20101026	0554	20101026	0701	WS	00939		01100075	CG-S84	040871476	9	3.9	
USGS	20101026	0554	20101026	0701	WS	01074		01100075	CG-S84	040871476	9	1	
USGS	20101026	0554	20101026	0701	WS	01094		01100075	CG-S84	040871476	9	70	
USGS	20101026	0554	20101026	0701	WS	01113	M	01100075	CG-S84	040871476	9		
USGS	20101026	0554	20101026	0701	WS	01114		01100075	CG-S84	040871476	9	9	
USGS	20101026	0554	20101026	0701	WS	01118	<	01100075	CG-S84	040871476	9	1	
USGS	20101026	0554	20101026	0701	WS	01119		01100075	CG-S84	040871476	9	8	
USGS	20101026	0554	20101026	0701	WS	65239	<	01100075	CG-S84	040871476	9	2.5	
USGS	20101026	0554	20101026	0701	WS	65240	<	01100075	CG-S84	040871476	9	5.0	
USGS	20101026	0554	20101026	0701	WS	71846		01100075	CG-S84	040871476	9	.352	
USGS	20101026	0554	20101026	0701	WS	82398		01100075	CG-S84	040871476	9	50	
USGS	20101026	0554	20101026	0701	WS	90095		01100075	CG-S84	040871476	9	87	
USGS	20101026	0554	20101026	0701	WS	91075	<	01100075	CG-S84	040871476	9	20.0	
USGS	20101026	0554	20101026	0701	WS	91080	<	01100075	CG-S84	040871476	9	20.0	
USGS	20101026	0554	20101026	0701	WS	99220		01100075	CG-S84	040871476	9	1.6	
USGS	20101026	0554	20101026	0701	WS	99904		01100075	CG-S84	040871476	9	2.8	
USGS	20101026	0554	20101026	0701	WS	99908		01100075	CG-S84	040871476	9	30.4	
USGS	20101026	0554	20101026	0701	WS	99910	<	01100075	CG-S84	040871476	9	1.000	
USGS	20101026	0554	20101026	0701	WS	99915	<	01100075	CG-S84	040871476	9	20.000	
USGS	20101026	1315			WS	00061		01100078	CG-S84G	040871476	9	.02	
USGS	20101026	1315			WS	00552	<	01100078	CG-S84G	040871476	9	1.90	
USGS	20101026	1315			WS	30209		01100078	CG-S84G	040871476	9	.00	
USGS	20101026	1315			WS	82398		01100078	CG-S84G	040871476	9	70	
USGS	20101211	1759	20101211	1951	WS	00335		01100161	CG-COD4	040871476	9	1000	
USGS	20101211	1759	20101211	1951	WS	82398		01100161	CG-COD4	040871476	9	50	
USGS	20101211	1759	20101211	1951	WS	99904		01100161	CG-COD4	040871476	9	11	
USGS	20101211	1702	20101211	1747	WS	00335		01100162	CG-COD3	040871476	9	1400	
USGS	20101211	1702	20101211	1747	WS	82398		01100162	CG-COD3	040871476	9	50	
USGS	20101211	1702	20101211	1747	WS	99904		01100162	CG-COD3	040871476	9	5.6	
USGS	20101211	1635	20101211	1657	WS	00335		01100163	CG-COD2	040871476	9	1700	
USGS	20101211	1635	20101211	1657	WS	82398		01100163	CG-COD2	040871476	9	50	
USGS	20101211	1635	20101211	1657	WS	99904		01100163	CG-COD2	040871476	9	2.7	
USGS	20101211	1602	20101211	1633	WS	00335		01100164	CG-COD1	040871476	9	1500	
USGS	20101211	1602	20101211	1633	WS	82398		01100164	CG-COD1	040871476	9	50	
USGS	20101211	1602	20101211	1633	WS	99904		01100164	CG-COD1	040871476	9	2.9	
USGS	20110218	1150			WS	00061		01100363		040871476	9	.03	
USGS	20110218	1150			WS	00552		01100363		040871476	9	3.70	
USGS	20110218	1150			WS	30209		01100363		040871476	9	.00	
USGS	20110218	1150			WS	82398		01100363		040871476	9	70	
USGS	20110419	1850	20110419	2109	WS	00310	<	01100724	CG-S88	040871476	9	60.0	
USGS	20110419	1850	20110419	2109	WS	00335		01100724	CG-S88	040871476	9	140	
USGS	20110419	1850	20110419	2109	WS	00403		01100724	CG-S88	040871476	9	7.4	
USGS	20110419	1850	20110419	2109	WS	00417		01100724	CG-S88	040871476	9	74	
USGS	20110419	1850	20110419	2109	WS	00530		01100724	CG-S88	040871476	9	115	
USGS	20110419	1850	20110419	2109	WS	00605		01100724	CG-S88	040871476	9	.68	
USGS	20110419	1850	20110419	2109	WS	00608		01100724	CG-S88	040871476	9	.275	
USGS	20110419	1850	20110419	2109	WS	00625		01100724	CG-S88	040871476	9	.96	
USGS	20110419	1850	20110419	2109	WS	00923		01100724	CG-S88	040871476	9	8.3	
USGS	20110419	1850	20110419	2109	WS	00939		01100724	CG-S88	040871476	9	13.6	
USGS	20110419	1850	20110419	2109	WS	61944		01100724	CG-S88	040871476	9	12	
USGS	20110419	1850	20110419	2109	WS	63120		01100724	CG-S88	040871476	9	11	
USGS	20110419	1850	20110419	2109	WS	65239	<	01100724	CG-S88	040871476	9	2.5	
USGS	20110419	1850	20110419	2109	WS	65240		01100724	CG-S88	040871476	9	10.8	
USGS	20110419	1850	20110419	2109	WS	71846		01100724	CG-S88	040871476	9	.354	
USGS	20110419	1850	20110419	2109	WS	82398		01100724	CG-S88	040871476	9	50	
USGS	20110419	1850	20110419	2109	WS	90095		01100724	CG-S88	040871476	9	177	
USGS	20110419	1850	20110419	2109	WS	91075	<	01100724	CG-S88	040871476	9	20.0	
USGS	20110419	1850	20110419	2109	WS	91080	<	01100724	CG-S88	040871476	9	20.0	
USGS	20110419	1850	20110419	2109	WS	99220		01100724	CG-S88	040871476	9	2.5	
USGS	20110419	1850	20110419	2109	WS	99904		01100724	CG-S88	040871476	9	9.5	
USGS	20110419	1850	20110419	2109	WS	99915	<	01100724	CG-S88	040871476	9	20.000	
USGS	20110419	1850	20110419	2109	WS	99923	<	01100724	CG-S88	040871476	9	.250	
USGS	20110420	1300			WS	00061		01100729	CG-S88G	040871476	9	.01	
USGS	20110420	1300			WS	00552	<	01100729	CG-S88G	040871476	9	1.90	
USGS	20110420	1300			WS	30209		01100729	CG-S88G	040871476	9	.00	
USGS	20110420	1300			WS	82398		01100729	CG-S88G	040871476	9	70	
USGS	20110216	1414	20110218	0455	WS	00310		01100751		040871476	9	1850	
USGS	20110216	1414	20110218	0455	WS	00335		01100751		040871476	9	2900	
USGS	20110216	1414	20110218	0455	WS	00403		01100751		040871476	9	7.6	
USGS	20110216	1414	20110218	0455	WS	00417		01100751		040871476	9	200	
USGS	20110216	1414	20110218	0455	WS	00530		01100751		040871476	9	17	
USGS	20110216	1414	20110218	0455	WS	00625		01100751		040871476	9	.73	
USGS	20110216	1414	20110218	0455	WS	82398		01100751		040871476	9	50	
USGS	20110216	1414	20110218	0455	WS	90095		01100751		040871476	9	705	
USGS	20110216	1414	20110218	0455	WS	91075	<	01100751		040871476	9	20.0	
USGS	20110216	1414	20110218	0455	WS	91080		01100751		040871476	9	1300	
USGS	20110216	1414	20110218	0455	WS	99904		01100751		040871476	9	15	
USGS	20110216	1414	20110218	0455	WS	99915	<	01100751		040871476	9	20.000	
USGS	20110830	2312	20110830	2321	WS	00310	>	01103214	CG-S89	040871476	9	41.0	
USGS	20110830	2312	20110830	2321	WS	00335		01103214	CG-S89	040871476	9	270	
USGS	20110830	2312	20110830	2321	WS	00403		01103214	CG-S89	040871476	9	7.4	
USGS	20110830	2312	20110830	2321	WS	00417		01103214	CG-S89	040871476	9	392	
USGS	20110830	2312	20110830	2321	WS	00530		01103214	CG-S89	040871476	9	78	
USGS	20110830	2312	20110830	2321	WS	00605		01103214	CG-S89	040871476	9	3.4	
USGS	20110830	2312	20110830	2321	WS	00608		01103214	CG-S89	040871476	9	.389	
USGS	20110830	2312	20110830	2321	WS	00625		01103214	CG-S89	040871476	9	3.8	
USGS	20110830	2312	20110830	2321	WS	00923		01103214	CG-S89	040871476	9	47	
USGS	20110830	2312	20110830	2321	WS	00939		01103214	CG-S89	040871476	9	109	
USGS	20110830	2312	20110830	2321	WS	61944		01103214	CG-S89	040871476	9	470	
USGS	20110830	2312	20110830	2321	WS	63120		01103214	CG-S89	040871476	9	420	
USGS	20110830	2312	20110830	2321	WS	65239	<	01103214	CG-S89	040871476	9	2.5	
USGS	20110830	2312	20110830	2321	WS	65240	<	01103214	CG-S89	040871476	9	5.0	
USGS	20110830	2312	20110830	2321	WS	71846		01103214	CG-S89	040871476	9	.501	
USGS	20110830	2312	20110830	2321	WS	82398		01103214	CG-S89	040871476	9	50	
USGS	20110830	2312	20110830	2321	WS	90095		01103214	CG-S89	040871476	9	900	
USGS	20110830	2312	20110830	2321	WS	91075		01103214	CG-S89	040871476	9	92.0	
USGS	20110830	2312	20110830	2321	WS	91080	<	01103214	CG-S89	040871476	9	20.0	
USGS	20110830	2312	20110830	2321	WS	99220		01103214	CG-S89	040871476	9	14	
USGS	20110830	2312	20110830	2321	WS	99904		01103214	CG-S89	040871476	9	.02	
USGS	20110830	2312	20110830	2321	WS	99915	<	01103214	CG-S89	040871476	9	20.000	
USGS	20110830	2312	20110830	2321	WS	99923		01103214	CG-S89	040871476	9	5.100	
USGS	20110831	1300			WS	00061	<	01103217	CG-S89G	040871476	9	.01	
USGS	20110831	1300			WS	00552		01103217	CG-S89G	040871476	9	4.00	
USGS	20110831	1300			WS	30209	<	01103217	CG-S89G	040871476	9	.000	
USGS	20110831	1300			WS	82398		01103217	CG-S89G	040871476	9	70	
USGS	20111230	0815	20111230	1030	WS	00335		01200344	CG-S90	040871476	9	420	
USGS	20111230	0815	20111230	1030	WS	00403		01200344	CG-S90	040871476	9	7.7	
USGS	20111230	0815	20111230	1030	WS	00417		01200344	CG-S90	040871476	9	78	
USGS	20111230	0815	20111230	1030	WS	00530		01200344	CG-S90	040871476	9	51	
USGS	20111230	0815	20111230	1030	WS	00625		01200344	CG-S90	040871476	9	.52	
USGS	20111230	0815	20111230	1030	WS	61944		01200344	CG-S90	040871476	9	46	
USGS	20111230	0815	20111230	1030	WS	63120		01200344	CG-S90	040871476	9	26	
USGS	20111230	0815	20111230	1030	WS	65239	<	01200344	CG-S90	040871476	9	2.5	
USGS	20111230	0815	20111230	1030	WS	65240	<	01200344	CG-S90	040871476	9	5.0	
USGS	20111230	0815	20111230	1030	WS	82398		01200344	CG-S90	040871476	9	50	
USGS	20111230	0815	20111230	1030	WS	90095		01200344	CG-S90	040871476	9	177	
USGS	20111230	0815	20111230	1030	WS	91075	<	01200344	CG-S90	040871476	9	20.0	
USGS	20111230	0815	20111230	1030	WS	91080		01200344	CG-S90	040871476	9	220	
USGS	20111230	0815	20111230	1030	WS	99904		01200344	CG-S90	040871476	9	1.5	
USGS	20111230	0815	20111230	1030	WS	99915	<	01200344	CG-S90	040871476	9	20.000	
USGS	20111230	0815	20111230	1030	WS	99923		01200344	CG-S90	040871476	9	1.300	
USGS	20120123	0310	20120123	1253	WS	00310		01200447	CG-S93	040871476	9	1250	
USGS	20120123	0310	20120123	1253	WS	00335		01200447	CG-S93	040871476	9	2000	
USGS	20120123	0310	20120123	1253	WS	00403		01200447	CG-S93	040871476	9	7.9	
USGS	20120123	0310	20120123	1253	WS	00417		01200447	CG-S93	040871476	9	365	
USGS	20120123	0310	20120123	1253	WS	00530		01200447	CG-S93	040871476	9	75	
USGS	20120123	0310	20120123	1253	WS	00605		01200447	CG-S93	040871476	9	.45	
USGS	20120123	0310	20120123	1253	WS	00608		01200447	CG-S93	040871476	9	.250	
USGS	20120123	0310	20120123	1253	WS	00625		01200447	CG-S93	040871476	9	.70	
USGS	20120123	0310	20120123	1253	WS	00923		01200447	CG-S93	040871476	9	240	
USGS	20120123	0310	20120123	1253	WS	00939		01200447	CG-S93	040871476	9	53.0	
USGS	20120123	0310	20120123	1253	WS	61944		01200447	CG-S93	040871476	9	120	
USGS	20120123	0310	20120123	1253	WS	63120		01200447	CG-S93	040871476	9	70	
USGS	20120123	0310	20120123	1253	WS	65239	<	01200447	CG-S93	040871476	9	2.5	
USGS	20120123	0310	20120123	1253	WS	65240	<	01200447	CG-S93	040871476	9	5.0	
USGS	20120123	0310	20120123	1253	WS	71846		01200447	CG-S93	040871476	9	.322	
USGS	20120123	0310	20120123	1253	WS	82398		01200447	CG-S93	040871476	9	50	
USGS	20120123	0310	20120123	1253	WS	90095		01200447	CG-S93	040871476	9	1060	
USGS	20120123	0310	20120123	1253	WS	91075	<	01200447	CG-S93	040871476	9	20.0	
USGS	20120123	0310	20120123	1253	WS	91080		01200447	CG-S93	040871476	9	620	
USGS	20120123	0310	20120123	1253	WS	99220		01200447	CG-S93	040871476	9	39	
USGS	20120123	0310	20120123	1253	WS	99904		01200447	CG-S93	040871476	9	8.7	
USGS	20120123	0310	20120123	1253	WS	99915	<	01200447	CG-S93	040871476	9	20.000	
USGS	20120123	0310	20120123	1253	WS	99923		01200447	CG-S93	040871476	9	1.800	
USGS	20111231	1230			WS	00061	<	01200511	CG-S90G	040871476	9	.01	
USGS	20111231	1230			WS	00552	<	01200511	CG-S90G	040871476	9	1.90	
USGS	20111231	1230			WS	30209	<	01200511	CG-S90G	040871476	9	.000	
USGS	20111231	1230			WS	82398		01200511	CG-S90G	040871476	9	70	
USGS	20120302	1459	20120303	1034	WS	00310		01200607	CG-S94	040871476	9	918	
USGS	20120302	1459	20120303	1034	WS	00335		01200607	CG-S94	040871476	9	2000	
USGS	20120302	1459	20120303	1034	WS	00403		01200607	CG-S94	040871476	9	8.0	
USGS	20120302	1459	20120303	1034	WS	00417		01200607	CG-S94	040871476	9	334	
USGS	20120302	1459	20120303	1034	WS	00530		01200607	CG-S94	040871476	9	133	
USGS	20120302	1459	20120303	1034	WS	00605		01200607	CG-S94	040871476	9	.67	
USGS	20120302	1459	20120303	1034	WS	00608		01200607	CG-S94	040871476	9	.440	
USGS	20120302	1459	20120303	1034	WS	00625		01200607	CG-S94	040871476	9	1.1	
USGS	20120302	1459	20120303	1034	WS	00923		01200607	CG-S94	040871476	9	92	
USGS	20120302	1459	20120303	1034	WS	00939		01200607	CG-S94	040871476	9	54.9	
USGS	20120302	1459	20120303	1034	WS	61944		01200607	CG-S94	040871476	9	110	
USGS	20120302	1459	20120303	1034	WS	63120		01200607	CG-S94	040871476	9	69	
USGS	20120302	1459	20120303	1034	WS	65239		01200607	CG-S94	040871476	9	.0	
USGS	20120302	1459	20120303	1034	WS	65240		01200607	CG-S94	040871476	9	246	
USGS	20120302	1459	20120303	1034	WS	71846		01200607	CG-S94	040871476	9	.567	
USGS	20120302	1459	20120303	1034	WS	82398		01200607	CG-S94	040871476	9	50	
USGS	20120302	1459	20120303	1034	WS	90095		01200607	CG-S94	040871476	9	683	
USGS	20120302	1459	20120303	1034	WS	91075	<	01200607	CG-S94	040871476	9	20.0	
USGS	20120302	1459	20120303	1034	WS	91080		01200607	CG-S94	040871476	9	270	
USGS	20120302	1459	20120303	1034	WS	99220		01200607	CG-S94	040871476	9	14	
USGS	20120302	1459	20120303	1034	WS	99904		01200607	CG-S94	040871476	9	2.1	
USGS	20120302	1459	20120303	1034	WS	99915	<	01200607	CG-S94	040871476	9	20.000	
USGS	20120302	1459	20120303	1034	WS	99923		01200607	CG-S94	040871476	9	1.000	
USGS	20120302	1459	20120302	1521	WS	00335		01200608	CG-S94A	040871476	9	700	
USGS	20120302	1459	20120302	1521	WS	82398		01200608	CG-S94A	040871476	9	50	
USGS	20120302	1459	20120302	1521	WS	99904		01200608	CG-S94A	040871476	9	.82	
USGS	20120302	1535	20120302	1845	WS	00335		01200609	CG-S94B	040871476	9	630	
USGS	20120302	1535	20120302	1845	WS	82398		01200609	CG-S94B	040871476	9	50	
USGS	20120302	1535	20120302	1845	WS	99904		01200609	CG-S94B	040871476	9	.01	
USGS	20120303	0134	20120303	1000	WS	00335		01200610	CG-S94C	040871476	9	2400	
USGS	20120303	0134	20120303	1000	WS	82398		01200610	CG-S94C	040871476	9	50	
USGS	20120303	0134	20120303	1000	WS	99904		01200610	CG-S94C	040871476	9	.63	
USGS	20120303	1003	20120303	1034	WS	00335		01200611	CG-S94D	040871476	9	3200	
USGS	20120303	1003	20120303	1034	WS	82398		01200611	CG-S94D	040871476	9	50	
USGS	20120303	1003	20120303	1034	WS	99904		01200611	CG-S94D	040871476	9	.45	
USGS	20120718	2045	20120719	0127	WS	00310		01201614	CG-S95	040871476	9	14.4	
USGS	20120718	2045	20120719	0127	WS	00335		01201614	CG-S95	040871476	9	38	
USGS	20120718	2045	20120719	0127	WS	00403		01201614	CG-S95	040871476	9	7.2	
USGS	20120718	2045	20120719	0127	WS	00417		01201614	CG-S95	040871476	9	44	
USGS	20120718	2045	20120719	0127	WS	00530		01201614	CG-S95	040871476	9	29	
USGS	20120718	2045	20120719	0127	WS	00605		01201614	CG-S95	040871476	9	.37	
USGS	20120718	2045	20120719	0127	WS	00608		01201614	CG-S95	040871476	9	.138	
USGS	20120718	2045	20120719	0127	WS	00625		01201614	CG-S95	040871476	9	.51	
USGS	20120718	2045	20120719	0127	WS	00923		01201614	CG-S95	040871476	9	2.8	
USGS	20120718	2045	20120719	0127	WS	00939		01201614	CG-S95	040871476	9	4.3	
USGS	20120718	2045	20120719	0127	WS	61944		01201614	CG-S95	040871476	9	3	
USGS	20120718	2045	20120719	0127	WS	63120		01201614	CG-S95	040871476	9	4	
USGS	20120718	2045	20120719	0127	WS	65239	<	01201614	CG-S95	040871476	9	2.5	
USGS	20120718	2045	20120719	0127	WS	65240	<	01201614	CG-S95	040871476	9	5.0	
USGS	20120718	2045	20120719	0127	WS	71846		01201614	CG-S95	040871476	9	.178	
USGS	20120718	2045	20120719	0127	WS	82398		01201614	CG-S95	040871476	9	50	
USGS	20120718	2045	20120719	0127	WS	90095		01201614	CG-S95	040871476	9	105	
USGS	20120718	2045	20120719	0127	WS	91075	<	01201614	CG-S95	040871476	9	20.0	
USGS	20120718	2045	20120719	0127	WS	91080	<	01201614	CG-S95	040871476	9	20.0	
USGS	20120718	2045	20120719	0127	WS	99220		01201614	CG-S95	040871476	9	1.3	
USGS	20120718	2045	20120719	0127	WS	99904		01201614	CG-S95	040871476	9	7.1	
USGS	20120718	2045	20120719	0127	WS	99915	<	01201614	CG-S95	040871476	9	20.000	
USGS	20120718	2045	20120719	0127	WS	99923		01201614	CG-S95	040871476	9	.720	
USGS	20120719	0845			WS	00061	<	01201618	CG-S95G	040871476	9	.01	
USGS	20120719	0845			WS	00552	<	01201618	CG-S95G	040871476	9	1.90	
USGS	20120719	0845			WS	30209	<	01201618	CG-S95G	040871476	9	.000	
USGS	20120719	0845			WS	82398		01201618	CG-S95G	040871476	9	70	
USGS	20121220	1652	20121221	0339	WS	00335		01300450	CG-S96	040871476	9	10000	
USGS	20121220	1652	20121221	0339	WS	00403		01300450	CG-S96	040871476	9	7.3	
USGS	20121220	1652	20121221	0339	WS	00417		01300450	CG-S96	040871476	9	223	
USGS	20121220	1652	20121221	0339	WS	00530		01300450	CG-S96	040871476	9	30	
USGS	20121220	1652	20121221	0339	WS	00605		01300450	CG-S96	040871476	9	.73	
USGS	20121220	1652	20121221	0339	WS	00608		01300450	CG-S96	040871476	9	.228	
USGS	20121220	1652	20121221	0339	WS	00625		01300450	CG-S96	040871476	9	.96	
USGS	20121220	1652	20121221	0339	WS	00923		01300450	CG-S96	040871476	9	38	
USGS	20121220	1652	20121221	0339	WS	00939		01300450	CG-S96	040871476	9	136	
USGS	20121220	1652	20121221	0339	WS	61944		01300450	CG-S96	040871476	9	240	
USGS	20121220	1652	20121221	0339	WS	65239	<	01300450	CG-S96	040871476	9	2.5	
USGS	20121220	1652	20121221	0339	WS	65240		01300450	CG-S96	040871476	9	330	
USGS	20121220	1652	20121221	0339	WS	71846		01300450	CG-S96	040871476	9	.294	
USGS	20121220	1652	20121221	0339	WS	82398		01300450	CG-S96	040871476	9	50	
USGS	20121220	1652	20121221	0339	WS	90095		01300450	CG-S96	040871476	9	718	
USGS	20121220	1652	20121221	0339	WS	91075		01300450	CG-S96	040871476	9	140	
USGS	20121220	1652	20121221	0339	WS	91080		01300450	CG-S96	040871476	9	6400	
USGS	20121220	1652	20121221	0339	WS	99220		01300450	CG-S96	040871476	9	31	
USGS	20121220	1652	20121221	0339	WS	99904		01300450	CG-S96	040871476	9	1.0	
USGS	20121220	1652	20121221	0339	WS	99915	<	01300450	CG-S96	040871476	9	20.000	
USGS	20121220	1652	20121221	0339	WS	99923		01300450	CG-S96	040871476	9	5.900	
USGS	20121221	1430			WS	00061	<	01300455	CG-S96G	040871476	9	.01	
USGS	20121221	1430			WS	00552	<	01300455	CG-S96G	040871476	9	1.90	
USGS	20121221	1430			WS	30209	<	01300455	CG-S96G	040871476	9	.000	
USGS	20121221	1430			WS	82398		01300455	CG-S96G	040871476	9	70	
USGS	20130128	0357	20130128	1003	WS	00310		01300526	CG-S98	040871476	9	4120	
USGS	20130128	0357	20130128	1003	WS	00335		01300526	CG-S98	040871476	9	7600	
USGS	20130128	0357	20130128	1003	WS	00403		01300526	CG-S98	040871476	9	7.3	
USGS	20130128	0357	20130128	1003	WS	00417		01300526	CG-S98	040871476	9	2380	
USGS	20130128	0357	20130128	1003	WS	00530		01300526	CG-S98	040871476	9	36	
USGS	20130128	0357	20130128	1003	WS	00605		01300526	CG-S98	040871476	9	1.0	
USGS	20130128	0357	20130128	1003	WS	00608		01300526	CG-S98	040871476	9	.602	
USGS	20130128	0357	20130128	1003	WS	00625		01300526	CG-S98	040871476	9	1.6	
USGS	20130128	0357	20130128	1003	WS	00923		01300526	CG-S98	040871476	9	390	
USGS	20130128	0357	20130128	1003	WS	00939		01300526	CG-S98	040871476	9	2300	
USGS	20130128	0357	20130128	1003	WS	61944		01300526	CG-S98	040871476	9	590	
USGS	20130128	0357	20130128	1003	WS	63120		01300526	CG-S98	040871476	9	290	
USGS	20130128	0357	20130128	1003	WS	65239		01300526	CG-S98	040871476	9	5500	
USGS	20130128	0357	20130128	1003	WS	65240	<	01300526	CG-S98	040871476	9	5.0	
USGS	20130128	0357	20130128	1003	WS	71846		01300526	CG-S98	040871476	9	.775	
USGS	20130128	0357	20130128	1003	WS	82398		01300526	CG-S98	040871476	9	50	
USGS	20130128	0357	20130128	1003	WS	90095		01300526	CG-S98	040871476	9	6900	
USGS	20130128	0357	20130128	1003	WS	91075	<	01300526	CG-S98	040871476	9	20.0	
USGS	20130128	0357	20130128	1003	WS	91080		01300526	CG-S98	040871476	9	760	
USGS	20130128	0357	20130128	1003	WS	99220		01300526	CG-S98	040871476	9	54	
USGS	20130128	0357	20130128	1003	WS	99904		01300526	CG-S98	040871476	9	.24	
USGS	20130128	0357	20130128	1003	WS	99915	<	01300526	CG-S98	040871476	9	20.000	
USGS	20130128	0357	20130128	1003	WS	99923		01300526	CG-S98	040871476	9	1.300	
USGS	20130128	0357	20130128	0654	WS	00335		01300528	CG-S98A	040871476	9	8500	
USGS	20130128	0357	20130128	0654	WS	82398		01300528	CG-S98A	040871476	9	50	
USGS	20130128	0357	20130128	0654	WS	91075		01300528	CG-S98A	040871476	9	52.0	
USGS	20130128	0357	20130128	0654	WS	91080		01300528	CG-S98A	040871476	9	1300	
USGS	20130128	0357	20130128	0654	WS	99904		01300528	CG-S98A	040871476	9	.62	
USGS	20130128	0357	20130128	0654	WS	99915	<	01300528	CG-S98A	040871476	9	20.000	
USGS	20130128	0712	20130128	0835	WS	00335		01300529	CG-S98B	040871476	9	5400	
USGS	20130128	0712	20130128	0835	WS	82398		01300529	CG-S98B	040871476	9	50	
USGS	20130128	0712	20130128	0835	WS	91075		01300529	CG-S98B	040871476	9	27.0	
USGS	20130128	0712	20130128	0835	WS	91080		01300529	CG-S98B	040871476	9	630	
USGS	20130128	0712	20130128	0835	WS	99904		01300529	CG-S98B	040871476	9	.22	
USGS	20130128	0712	20130128	0835	WS	99915	<	01300529	CG-S98B	040871476	9	20.000	
USGS	20130128	0849	20130128	1003	WS	00335		01300530	CG-S98C	040871476	9	3800	
USGS	20130128	0849	20130128	1003	WS	82398		01300530	CG-S98C	040871476	9	50	
USGS	20130128	0849	20130128	1003	WS	91075	<	01300530	CG-S98C	040871476	9	20.0	
USGS	20130128	0849	20130128	1003	WS	91080		01300530	CG-S98C	040871476	9	390	
USGS	20130128	0849	20130128	1003	WS	99904		01300530	CG-S98C	040871476	9	.10	
USGS	20130128	0849	20130128	1003	WS	99915	<	01300530	CG-S98C	040871476	9	20.000	
USGS	20130128	1115			WS	00061		01300531	CG-S98G	040871476	9	.01	
USGS	20130128	1115			WS	00552		01300531	CG-S98G	040871476	9	2.90	
USGS	20130128	1115			WS	30209		01300531	CG-S98G	040871476	9	.00	
