STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
726400,14839, 20110113,   25.1,24,   14.3,24, 1031.7,23, 1005.1,24,   9.7,24,   5.2,24,   8.0, 999.9,   27.0*,  21.2*, 0.00G,  1.2, 001000,
726400,14839, 20110114,   20.6,24,   13.8,24, 1025.4,24,  999.1,24,   7.9,24,   5.5,24,   9.9, 999.9,   26.1 ,  18.0 , 0.02G,  1.2, 001000,
726400,14839, 20110115,   22.0,24,   14.5,24, 1018.2,18,  991.9,23,   5.9,24,   9.1,24,  14.0,  21.0,   24.1 ,  18.0 , 0.11G,  3.1, 001000,
726400,14839, 20110116,   14.7,24,    4.8,24, 1025.2,24,  998.5,24,   9.8,24,   5.8,24,   9.9, 999.9,   24.1 ,   8.1 , 0.02G,  2.0, 001000,
726400,14839, 20110117,   22.7,24,   15.6,24, 1017.1,17,  989.8,20,   6.1,24,   7.7,24,  18.1,  24.1,   32.0 ,   8.1 , 0.00G,  5.1, 101000,
726400,14839, 20110118,   29.0,24,   23.8,24, 1010.1,16,  983.3,23,   4.6,24,   8.0,24,  14.0,  22.0,   34.0 ,  16.0 , 0.39G,  5.1, 101000,
726400,14839, 20110119,   18.5,24,    9.7,24, 1018.4,21,  991.6,24,   9.7,24,   8.9,24,  14.0,  18.1,   34.0 ,  16.0 , 0.00G,  5.1, 001000,
726400,14839, 20110120,   14.3,24,    4.7,24, 1019.7,24,  993.1,24,  10.0,24,   6.4,24,  18.1,  24.1,   21.9 ,   9.0 , 0.00G,  5.1, 001000,
726400,14839, 20110121,    3.8,24,   -9.2,24, 1018.3,24,  991.4,24,  10.0,24,   9.8,24,  15.9,  22.9,   19.9 ,  -5.1 , 0.00G,  3.9, 000000,
726400,14839, 20110122,    7.1,24,   -2.7,24, 1014.8,20,  987.4,24,   7.0,24,   7.5,24,  13.0,  19.0,   15.1 ,  -2.9 , 0.02G,  5.9, 001000,
726400,14839, 20110123,   10.3,24,   -0.1,24, 1022.8,21,  996.1,23,   8.6,24,   6.9,24,  11.1, 999.9,   21.2*,   3.9*, 0.05B,  5.9, 001000,
726400,14839, 20110124,   19.1,24,   12.5,24, 1018.2,23,  991.9,24,   7.0,24,   6.8,24,  12.0,  18.1,   26.1 ,   3.9 , 0.04C,  5.9, 001000,
726400,14839, 20110125,   24.9,24,   19.6,24, 1018.6,22,  992.3,24,   5.3,24,   6.1,24,  11.1, 999.9,   30.0 ,  17.1 , 0.00I,  5.1, 000000,
726400,14839, 20110126,   23.9,24,   17.9,24, 1017.3,19,  991.1,24,   5.8,24,   6.7,24,  11.1, 999.9,   30.0 ,  19.0 , 0.00G,  5.1, 001000,
726400,14839, 20110127,   22.0,24,   15.3,24, 1013.0,22,  986.8,22,   5.9,24,   6.8,24,   9.9,  17.1,   27.0 ,  18.0 , 0.01G,  7.1, 101000,
726400,14839, 20110128,   26.4,24,   17.2,24, 1011.5,23,  985.4,24,   8.3,24,   6.1,24,   9.9, 999.9,   30.9 ,  18.0 , 0.12G,  5.9, 000000,
726400,14839, 20110129,   29.4,24,   22.5,24, 1010.6,16,  984.5,24,   7.0,24,   7.0,24,  12.0,  20.0,   34.0 ,  24.1 , 0.00G,  5.1, 011000,
726400,14839, 20110130,   26.4,24,   18.6,24, 1024.0,23,  997.2,24,   9.2,24,   7.6,24,  13.0,  18.1,   34.0 ,  23.0 , 0.00G,  5.1, 001000,
726400,14839, 20110131,   22.9,24,   14.6,24, 1030.4,22, 1003.9,23,   7.1,24,  12.2,24,  15.9, 999.9,   26.6*,  19.4*, 0.00G,  5.9, 101000,
726400,14839, 20110201,   22.0,24,   16.0,24, 1024.8,15,  998.5,20,   3.3,24,  18.2,24,  26.0,  38.1,   24.8*,  19.4*, 0.21G,  5.1, 001000,
726400,14839, 20110202,   20.7,24,   13.6,24, 1019.5,18,  997.0,12,   2.8,24,  22.1,24,  36.9,  52.1,   24.1*,  17.6*, 0.48G, 16.9, 001010,
726400,14839, 20110203,   10.3,24,   -4.2,24, 1030.3,24, 1003.3,24,  10.0,24,   9.3,24,  20.0,  26.0,   24.1 ,  -0.9 , 0.04G, 15.0, 000000,
726400,14839, 20110204,   14.3,24,    1.2,24, 1019.9,24,  993.2,24,  10.0,24,  12.3,24,  18.1,  26.0,   24.1 ,   0.0 , 0.00G, 15.0, 000000,
726400,14839, 20110205,   22.9,24,   10.5,24, 1006.3,24,  980.3,24,  10.0,24,   6.5,24,  15.9,  22.0,   32.0 ,  10.0 , 0.00G, 14.2, 000000,
726400,14839, 20110206,   26.6,24,   21.8,24, 1009.5,13,  984.0,20,   3.7,24,   3.1,24,  14.0,  17.1,   32.0 ,  12.9 , 0.00G, 15.0, 101000,
726400,14839, 20110207,   25.7,24,   18.7,24, 1016.3,19,  990.2,24,   8.3,24,   6.8,24,  11.1,  15.0,   30.9 ,  21.0 , 0.11G, 15.0, 001000,
726400,14839, 20110208,   14.8,24,    3.7,24, 1023.5,24,  996.6,24,   8.8,24,   9.3,24,  15.9,  24.1,   27.0 ,   9.0 , 0.00G, 14.2, 001000,
726400,14839, 20110209,    6.1,24,   -8.8,24, 1024.8,24,  997.7,24,  10.0,24,   8.6,24,  13.0,  15.9,   19.0 ,   1.9 , 0.00G, 14.2, 000000,
726400,14839, 20110210,    3.8,24,   -8.7,24, 1020.9,24,  993.9,24,  10.0,24,   6.8,24,  14.0,  22.0,   15.1 ,  -7.1 , 0.00G, 13.0, 000000,
726400,14839, 20110211,   10.2,24,    3.1,24, 1015.2,22,  988.2,24,   7.9,24,   5.6,24,  11.1,  19.0,   23.0 ,  -5.1 , 0.00G, 13.0, 001000,
726400,14839, 20110212,   28.3,24,   20.8,24, 1015.3,22,  988.9,24,   7.7,24,   7.8,24,  12.0,  19.0,   34.0*,  21.9*, 0.01G, 11.8, 001000,
726400,14839, 20110213,   36.6,24,   27.1,24, 1006.4,24,  980.8,24,   9.5,24,  12.1,24,  19.0,  25.1,   44.1 ,  24.3 , 0.00G,  9.1, 000000,
726400,14839, 20110214,   40.8,24,   27.5,24, 1008.5,23,  982.4,24,  10.0,24,  14.7,24,  21.0,  33.0,   44.1 ,  32.0 , 0.00G,  5.9, 000000,
726400,14839, 20110215,   31.4,24,   22.9,24, 1025.6,24,  999.4,24,   9.9,24,   7.2,24,  15.0,  20.0,   43.0 ,  25.0 , 0.00G,  5.1, 000000,
726400,14839, 20110216,   39.6,24,   32.0,24, 1015.1,20,  989.3,24,   6.4,24,   7.9,24,  12.0, 999.9,   46.0 ,  25.2 , 0.05G,  2.0, 010000,
726400,14839, 20110217,   44.9,24,   41.2,24, 1005.4,17,  980.7,24,   4.4,24,   7.7,24,  15.9,  24.1,   53.1 ,  37.9 , 0.00G,  1.2, 000000,
726400,14839, 20110218,   44.8,24,   28.7,24, 1010.1,24,  984.7,24,   8.8,24,  15.5,24,  22.0,  35.0,   53.1 ,  36.0 , 0.00G,  2.0, 000000,
726400,14839, 20110219,   29.0,24,   11.9,24, 1027.6,24, 1001.4,24,  10.0,24,  10.8,24,  18.1,  25.1,   50.0 ,  21.0 , 0.00G,  1.2, 000000,
726400,14839, 20110220,   30.5,24,   25.5,24, 1023.7,18,  994.9,24,   7.3,24,   8.7,24,  17.1,  25.1,   35.6*,  25.0*, 0.00G,  1.2, 111000,
726400,14839, 20110221,   28.7,24,   24.8,24, 1009.8,15,  984.4,24,   4.6,24,  18.7,24,  24.1,  31.1,   35.1 ,  23.0 , 0.81G,  2.0, 011000,
726400,14839, 20110222,   23.0,24,   18.1,24, 1021.3,15,  995.2,21,   4.2,24,  10.9,24,  18.1,  24.1,   30.9 ,  21.0 , 0.20G,  3.9, 001000,
726400,14839, 20110223,   26.1,24,   19.8,24, 1023.9,23,  997.9,24,   8.0,24,   5.5,24,   9.9, 999.9,   30.0 ,  21.0 , 0.02G,  3.9, 000000,
726400,14839, 20110224,   32.0,24,   26.1,24, 1018.2,20,  992.2,24,   5.3,24,   7.0,24,  12.0,  14.0,   34.0 ,  25.0 , 0.00G,  3.1, 011000,
726400,14839, 20110225,   29.6,24,   19.0,24, 1018.5,23,  992.3,24,   9.9,24,   9.6,24,  17.1,  26.0,   34.0 ,  24.1 , 0.00G,  3.1, 000000,
726400,14839, 20110226,   21.0,24,   13.6,24, 1018.9,16,  992.5,24,   6.1,24,   3.7,24,   8.9, 999.9,   33.1 ,  14.0 , 0.09G,  5.1, 001000,
726400,14839, 20110227,   23.7,24,   20.1,24, 1010.3,19,  984.4,23,   4.0,24,   3.2,24,   8.0, 999.9,   33.1 ,  16.0 , 0.10G,  3.9, 001000,
726400,14839, 20110228,   29.8,24,   18.9,24, 1013.9,24,  987.9,24,   8.3,24,   8.8,24,  13.0,  21.0,   34.0 ,  21.0 , 0.02G,  3.9, 001000,
726400,14839, 20110301,   28.9,24,   16.6,24, 1022.9,24,  996.7,24,   8.8,24,   6.9,24,  15.9,  25.1,   43.0 ,  18.0 , 0.00G,  3.1, 000000,
726400,14839, 20110302,   28.5,24,   14.5,24, 1027.3,24, 1001.0,24,   9.9,24,   9.9,24,  13.0,  22.0,   43.0 ,  18.1 , 0.00G,  2.0, 000000,
726400,14839, 20110303,   28.6,24,   18.4,24, 1029.9,24, 1003.5,24,  10.0,24,  11.0,24,  17.1,  24.1,   36.0 ,  21.0 , 0.00G,  2.0, 000000,
726400,14839, 20110304,   35.3,24,   30.4,24, 1018.7,20,  992.5,24,   6.9,24,   7.1,24,  18.1,  25.1,   37.4*,  33.1*, 0.01G,  1.2, 010000,
726400,14839, 20110305,   31.1,24,   27.6,24, 1020.4,17,  993.7,24,   4.4,24,  14.0,24,  22.0,  28.9,   37.0 ,  28.0 , 0.55G,  2.0, 011000,
726400,14839, 20110306,   25.6,24,   17.4,24, 1026.8,23, 1000.5,24,  10.0,24,   8.2,24,  13.0,  21.0,   32.0 ,  21.0 , 0.04G,  1.2, 000000,
726400,14839, 20110307,   27.7,24,   21.7,24, 1024.5,24,  998.1,24,   8.7,24,   3.9,24,   8.9, 999.9,   35.1 ,  19.9 , 0.00G,  1.2, 000000,
726400,14839, 20110308,   34.1,24,   28.4,24, 1024.5,23,  998.4,24,   5.5,24,   5.9,24,  11.1,  17.1,   37.0 ,  20.1 , 0.00G,  1.2, 000000,
726400,14839, 20110309,   33.8,24,   31.2,24, 1014.8,21,  990.3,17,   4.3,24,   9.4,24,  15.0, 999.9,   37.0 ,  32.0 , 0.35G,  1.2, 111000,
726400,14839, 20110310,   32.9,24,   25.7,24, 1015.9,24,  989.7,24,   9.2,24,  11.7,24,  15.0,  21.0,   39.0 ,  30.0 , 0.29G,  1.2, 011000,
726400,14839, 20110311,   34.9,24,   19.5,24, 1017.7,24,  991.8,24,  10.0,24,   7.0,24,  11.1,  15.0,   45.0 ,  26.1 , 0.00G,999.9, 000000,
726400,14839, 20110312,   37.8,24,   26.5,24, 1007.8,21,  982.0,24,   9.9,24,  11.2,24,  18.1,  27.0,   45.0 ,  27.1 , 0.00G,999.9, 000000,
726400,14839, 20110313,   32.7,24,   21.2,24, 1023.7,24,  997.4,24,  10.0,24,  10.0,24,  15.9,  22.0,   39.0*,  28.4*, 0.00G,999.9, 000000,
726400,14839, 20110314,   32.1,24,   24.8,24, 1030.4,21, 1004.3,24,   9.4,24,   3.3,24,   8.9, 999.9,   39.9 ,  28.0 , 0.00G,999.9, 000000,
726400,14839, 20110315,   33.6,24,   26.7,24, 1023.1,23,  997.3,24,   8.3,24,   3.1,24,   8.0, 999.9,   42.1 ,  26.1 , 0.00G,999.9, 000000,
726400,14839, 20110316,   43.8,24,   27.8,24, 1017.8,24,  992.1,24,   8.4,24,   4.7,24,   8.9, 999.9,   60.1 ,  26.2 , 0.00G,999.9, 000000,
726400,14839, 20110317,   54.1,24,   41.6,24, 1011.5,22,  985.9,24,   9.8,24,  11.8,24,  19.0,  28.0,   64.9 ,  33.1 , 0.00G,999.9, 000000,
726400,14839, 20110318,   48.2,24,   35.7,24, 1017.5,24,  992.1,24,   9.3,24,  10.0,24,  18.1,  28.0,   64.9 ,  39.9 , 0.00G,999.9, 000000,
726400,14839, 20110319,   36.4,24,   27.2,24, 1031.0,24, 1004.9,24,  10.0,24,   5.3,24,  12.0, 999.9,   50.0 ,  28.0 , 0.00G,999.9, 000000,
726400,14839, 20110320,   36.5,24,   31.7,24, 1027.8,18, 1000.1,24,   7.4,24,  11.7,24,  25.1,  31.1,   41.0 ,  28.2 , 0.00G,999.9, 011000,
726400,14839, 20110321,   43.6,24,   39.2,24, 1016.1,16,  990.3,24,   5.7,24,   5.1,24,  12.0,  15.9,   53.1 ,  35.1 , 1.06G,999.9, 010010,
726400,14839, 20110322,   37.1,24,   34.0,24, 1018.2,17,  992.3,24,   8.0,24,  12.4,24,  22.0,  28.9,   42.1*,  33.8*, 0.03G,999.9, 010010,
726400,14839, 20110323,   32.1,24,   31.5,24, 1005.5,12,  979.9,20,   3.9,24,  16.8,24,  22.0,  28.0,   34.0*,  26.6*, 0.72G,999.9, 111010,
726400,14839, 20110324,   27.1,24,   19.8,24, 1019.3,20,  992.2,24,   8.8,24,  12.4,24,  20.0,  28.0,   33.1 ,  21.9 , 0.05G,999.9, 001000,
726400,14839, 20110325,   26.1,24,   17.2,24, 1021.9,19,  995.6,24,   8.6,24,   4.8,24,  12.0, 999.9,   34.0 ,  19.9 , 0.00G,999.9, 001000,
726400,14839, 20110326,   26.6,24,   15.3,24, 1023.6,22,  997.3,24,   8.5,24,  11.1,24,  15.9,  24.1,   34.0 ,  19.9 , 0.01G,999.9, 001000,
726400,14839, 20110327,   28.6,24,   15.5,24, 1024.8,23,  998.5,24,   9.9,24,  11.0,24,  15.0,  19.0,   33.1 ,  25.0 , 0.01G,999.9, 001000,
726400,14839, 20110328,   27.5,24,   14.3,24, 1026.0,24,  999.8,24,   9.7,24,   6.7,24,  12.0, 999.9,   35.1 ,  21.9 , 0.00G,999.9, 001000,
726400,14839, 20110329,   30.7,24,   16.7,24, 1027.0,24, 1000.7,24,  10.0,24,   3.9,24,   8.9, 999.9,   39.0 ,  21.9 , 0.00G,999.9, 000000,
726400,14839, 20110330,   32.1,24,   19.3,24, 1022.3,24,  996.3,24,   9.9,24,   4.3,24,   8.9, 999.9,   39.9 ,  23.0 , 0.00G,999.9, 000000,
726400,14839, 20110331,   32.8,24,   17.2,24, 1012.9,24,  987.1,24,   9.9,24,   2.8,24,   9.9, 999.9,   46.0 ,  21.0 , 0.00G,999.9, 000000,
726400,14839, 20110401,   37.3,24,   22.0,24, 1005.1,22,  979.4,24,   9.0,24,   4.3,24,  13.0, 999.9,   46.0 ,  25.0 , 0.00G,999.9, 010000,
726400,14839, 20110402,   41.0,24,   31.5,24, 1007.7,22,  982.1,24,   8.2,24,   8.4,24,  12.0,  22.0,   52.0 ,  32.0 , 0.00G,999.9, 010000,
726400,14839, 20110403,   39.5,24,   32.0,24, 1007.7,23,  982.9,24,   9.0,24,  10.4,24,  22.9,  35.0,   52.0 ,  32.0 , 0.07G,999.9, 010110,
726400,14839, 20110404,   42.9,24,   35.6,24,  994.7,15,  968.4,24,   7.6,24,  11.4,24,  21.0,  29.9,   46.9 ,  32.0 , 0.41G,999.9, 010010,
726400,14839, 20110405,   41.5,24,   22.2,24, 1006.7,24,  981.2,24,  10.0,24,   8.4,24,  14.0,  22.9,   52.0 ,  34.0 , 0.11G,999.9, 010000,
726400,14839, 20110406,   45.3,24,   34.7,24, 1007.9,24,  982.5,24,   9.0,24,   5.2,24,  12.0, 999.9,   52.0 ,  34.0 , 0.07G,999.9, 010000,
726400,14839, 20110407,   37.7,24,   35.9,24, 1017.4,12,  991.5,22,   4.2,24,   5.0,24,   8.0, 999.9,   50.0 ,  34.0 , 0.14G,999.9, 000000,
726400,14839, 20110408,   40.0,24,   35.8,24, 1016.8,21,  991.1,23,   4.9,24,   7.2,24,  12.0, 999.9,   48.0 ,  34.0 , 0.10G,999.9, 010000,
726400,14839, 20110409,   44.4,24,   39.0,24, 1016.0,17,  990.4,24,   6.0,24,   5.9,24,  11.1, 999.9,   52.0 ,  39.0 , 0.04G,999.9, 100000,
726400,14839, 20110410,   59.7,24,   51.7,24, 1002.7,16,  978.9,24,   5.2,24,   9.2,24,  18.1,  28.0,   84.0 ,  41.0 , 0.00G,999.9, 100000,
726400,14839, 20110411,   62.1,24,   46.9,24, 1001.6,24,  976.5,24,   9.7,24,  14.8,24,  24.1,  38.1,   84.0 ,  48.0 , 0.11G,999.9, 010010,
726400,14839, 20110412,   45.6,24,   31.6,24, 1017.8,24,  992.3,24,  10.0,24,   8.6,24,  13.0, 999.9,   64.0 ,  39.0 , 0.00G,999.9, 000000,
726400,14839, 20110413,   49.6,24,   28.8,24, 1018.9,24,  993.3,24,  10.0,24,   3.7,24,  13.0,  22.0,   66.0 ,  35.1 , 0.00G,999.9, 000000,
726400,14839, 20110414,   41.9,24,   32.7,24, 1022.3,21,  996.9,24,  10.0,24,  14.3,24,  22.0,  31.1,   66.0 ,  35.1 , 0.00G,999.9, 010000,
726400,14839, 20110415,   38.9,24,   30.3,24, 1020.9,22,  994.3,24,   9.1,24,  15.8,24,  22.0,  27.0,   45.0 ,  36.0 , 0.00G,999.9, 010010,
726400,14839, 20110416,   39.4,24,   35.7,24,  997.9,14,  973.6,22,   5.7,24,  10.5,24,  19.0,  27.0,   42.8*,  33.8*, 1.49G,999.9, 011010,
726400,14839, 20110417,   41.9,24,   24.0,24, 1005.4,24,  980.1,24,  10.0,24,  15.0,24,  24.1,  34.0,   52.0 ,  34.0 , 0.09G,999.9, 000000,
726400,14839, 20110418,   36.7,24,   27.7,24, 1013.9,18,  988.4,24,   7.8,24,   9.0,24,  15.9,  19.0,   50.0*,  30.2*, 0.06G,  1.2, 001000,
726400,14839, 20110419,   35.3,24,   30.4,24, 1016.0,17,  989.1,24,   7.4,24,  14.9,24,  24.1,  33.0,   39.9 ,  31.1 , 0.01G,  1.2, 011010,
726400,14839, 20110420,   36.4,24,   32.6,24, 1012.5,18,  986.6,24,   7.5,24,  13.5,24,  22.0,  29.9,   42.1 ,  33.1 , 0.68G,999.9, 011010,
726400,14839, 20110421,   40.1,24,   31.0,24, 1026.4,24, 1000.4,24,   9.8,24,   5.7,24,  13.0, 999.9,   46.9 ,  33.1 , 0.01G,999.9, 000000,
726400,14839, 20110422,   39.0,24,   35.5,24, 1020.3,20,  993.6,24,   6.9,24,  11.5,24,  17.1,  22.9,   46.9 ,  33.1 , 0.06G,999.9, 010000,
726400,14839, 20110423,   47.6,24,   40.7,24, 1007.4,16,  981.6,22,   6.6,24,  11.0,24,  19.0,  27.0,   60.1 ,  39.0 , 0.58G,999.9, 010010,
726400,14839, 20110424,   48.4,24,   36.7,24, 1016.6,24,  991.2,24,  10.0,24,   6.3,24,   8.9, 999.9,   60.1 ,  39.9 , 0.00G,999.9, 000000,
726400,14839, 20110425,   46.8,24,   35.6,24, 1015.0,24,  989.6,24,  10.0,24,   5.3,24,  12.0,  18.1,   54.0 ,  41.0 , 0.00G,999.9, 000000,
726400,14839, 20110426,   50.9,24,   46.4,24, 1001.0,11,  974.3,24,   6.3,24,  13.9,24,  20.0,  28.9,   64.9 ,  41.0 , 1.42G,999.9, 010000,
726400,14839, 20110427,   50.9,24,   46.9,24,  999.5,19,  974.6,24,   8.1,24,   6.3,24,  15.0,  20.0,   64.9 ,  42.1 , 0.23G,999.9, 010000,
726400,14839, 20110428,   44.4,24,   35.9,24, 1001.6,17,  976.2,24,   9.7,24,   9.1,24,  15.9,  22.9,   53.1 ,  42.1 , 0.15G,999.9, 010000,
726400,14839, 20110429,   45.8,24,   34.0,24, 1013.8,24,  988.1,24,   9.7,24,   7.7,24,  15.9, 999.9,   57.0 ,  37.9 , 0.04G,999.9, 010000,
726400,14839, 20110430,   50.2,24,   33.8,24, 1013.6,24,  988.3,24,  10.0,24,  13.0,24,  22.0,  31.1,   57.0 ,  37.9 , 0.00G,999.9, 000000,
726400,14839, 20110501,   55.5,24,   39.5,24, 1010.1,23,  984.9,24,   9.5,24,  11.5,24,  22.9,  32.1,   63.0 ,  48.0 , 0.05G,999.9, 110000,
726400,14839, 20110502,   49.1,24,   28.4,24, 1020.1,24,  994.7,24,  10.0,24,   8.0,24,  13.0,  19.0,   63.0 ,  42.1 , 0.03G,999.9, 000000,
726400,14839, 20110503,   41.0,24,   31.7,24, 1024.1,24,  998.3,24,  10.0,24,   7.1,24,  13.0, 999.9,   57.0 ,  39.0 , 0.00G,999.9, 000000,
726400,14839, 20110504,   46.2,24,   29.8,24, 1027.9,24, 1002.0,24,  10.0,24,   4.8,24,   8.0, 999.9,   57.9 ,  39.0 , 0.00G,999.9, 000000,
726400,14839, 20110505,   49.7,24,   32.1,24, 1023.3,24,  997.7,24,  10.0,24,   8.9,24,  17.1,  22.0,   64.0 ,  39.0 , 0.00G,999.9, 010000,
726400,14839, 20110506,   56.0,24,   40.8,24, 1010.8,24,  985.7,24,   9.4,24,   7.6,24,  13.0,  22.0,   66.0 ,  39.0 , 0.02G,999.9, 010000,
726400,14839, 20110507,   48.8,24,   38.0,24, 1011.3,24,  986.0,24,  10.0,24,   7.6,24,  12.0, 999.9,   66.0 ,  43.0 , 0.00G,999.9, 000000,
726400,14839, 20110508,   47.8,24,   41.2,24, 1015.9,24,  990.4,24,   9.7,24,   4.8,24,  12.0, 999.9,   57.0 ,  39.0 , 0.00G,999.9, 000000,
726400,14839, 20110509,   50.8,24,   39.9,24, 1016.2,24,  991.0,24,   9.9,24,   9.8,24,  18.1,  21.0,   57.9 ,  39.0 , 0.00G,999.9, 010010,
726400,14839, 20110510,   55.1,24,   43.9,24, 1009.0,23,  984.0,24,   9.6,24,  10.1,24,  17.1,  24.1,   66.0 ,  48.0 , 0.06G,999.9, 000000,
726400,14839, 20110511,   57.0,24,   50.5,24, 1009.2,20,  984.7,24,   6.3,24,   6.4,24,  15.0,  26.0,   66.9 ,  48.0 , 0.00G,999.9, 010010,
726400,14839, 20110512,   64.0,24,   57.1,24, 1009.8,21,  984.9,24,   5.1,24,   4.0,24,  18.1,  28.0,   86.0 ,  51.1 , 0.02G,999.9, 110010,
726400,14839, 20110513,   59.3,24,   51.3,24, 1007.1,18,  982.6,22,   6.6,24,   7.6,24,  21.0,  28.0,   86.0 ,  50.0 , 0.01G,999.9, 110010,
726400,14839, 20110514,   46.3,24,   44.0,24, 1008.7,19,  983.4,24,   6.6,24,  18.2,24,  22.9,  33.0,   50.0*,  44.1*, 0.08G,999.9, 010000,
726400,14839, 20110515,   45.2,24,   36.3,24, 1011.8,21,  985.8,24,   7.2,24,  21.1,24,  28.0,  40.0,   53.1 ,  43.0 , 0.45G,999.9, 010000,
726400,14839, 20110516,   45.1,24,   30.6,24, 1017.3,24,  991.7,24,  10.0,24,  17.8,24,  24.1,  35.0,   48.9 ,  41.0 , 0.02G,999.9, 000000,
726400,14839, 20110517,   47.5,24,   32.0,24, 1017.4,24,  991.9,24,  10.0,24,  12.0,24,  18.1,  28.0,   55.9 ,  37.9 , 0.00G,999.9, 000000,
726400,14839, 20110518,   49.2,24,   41.3,24, 1013.2,20,  987.7,24,   8.1,24,  10.6,24,  15.0,  24.1,   55.9 ,  37.9 , 0.08G,999.9, 010000,
726400,14839, 20110519,   55.0,24,   51.7,24, 1015.6,18,  990.2,24,   6.6,24,   5.7,24,  13.0,  17.1,   66.0 ,  46.9 , 0.09G,999.9, 010000,
726400,14839, 20110520,   58.5,24,   54.0,24, 1018.1,23,  993.0,24,   7.9,24,   3.5,24,   9.9, 999.9,   66.0 ,  48.9 , 0.00G,999.9, 100000,
726400,14839, 20110521,   54.1,24,   51.3,24, 1014.7,18,  988.8,20,   4.5,24,   4.0,24,   8.9, 999.9,   64.4*,  46.4*, 0.00G,999.9, 110000,
726400,14839, 20110522,   64.6,24,   57.6,24, 1005.8,19,  980.7,16,   4.8,24,   7.6,24,  18.1,  28.0,   79.0 ,  48.0 , 0.33G,999.9, 100000,
726400,14839, 20110523,   68.4,24,   57.6,24, 1000.5,23,  976.0,24,   9.1,24,  12.4,24,  34.0,  47.0,   79.0 ,  52.0 , 0.54G,999.9, 010010,
726400,14839, 20110524,   54.8,24,   46.6,24, 1009.8,21,  985.3,24,  10.0,24,   9.3,24,  17.1,  22.9,   79.0 ,  43.0 , 0.05G,999.9, 000000,
726400,14839, 20110525,   46.1,24,   43.5,24, 1010.3,19,  985.2,22,   5.1,24,  11.1,24,  22.0,  32.1,   46.9*,  44.6*, 0.53G,999.9, 010010,
726400,14839, 20110526,   45.3,24,   38.8,24, 1009.8,21,  984.0,24,   9.0,24,  20.5,24,  28.0,  38.1,   48.9 ,  44.1 , 0.85G,999.9, 010000,
726400,14839, 20110527,   46.0,24,   35.5,24, 1016.4,24,  990.9,24,  10.0,24,  11.2,24,  17.1,  26.0,   57.9 ,  39.9 , 0.00G,999.9, 000000,
726400,14839, 20110528,   54.2,24,   48.2,24, 1010.1,19,  984.8,24,   6.2,24,   6.8,24,  12.0,  19.0,   66.0 ,  39.9 , 0.01G,999.9, 010000,
726400,14839, 20110529,   56.7,24,   55.2,24, 1010.7,11,  985.9,19,   2.4,24,   4.1,24,  21.0,  35.9,   66.0 ,  46.9 , 0.00H,999.9, 110110,
726400,14839, 20110530,   64.2,24,   58.5,24, 1014.3,22,  989.3,14,   4.6,24,   5.9,24,  18.1,  25.1,   88.0 ,  48.0 , 0.23G,999.9, 100000,
726400,14839, 20110531,   79.6,24,   64.8,24, 1014.8,24,  990.3,24,  10.0,24,  13.2,24,  27.0,  36.9,   86.0*,  73.9*, 0.00G,999.9, 000000,
726400,14839, 20110601,   72.3,24,   43.1,24, 1018.6,24,  993.9,24,  10.0,24,  14.5,24,  21.0,  29.9,   84.9 ,  62.1 , 0.00G,999.9, 000000,
726400,14839, 20110602,   58.4,24,   41.9,24, 1023.4,24,  998.2,24,  10.0,24,   7.5,24,  15.0,  15.9,   79.0 ,  48.9 , 0.00G,999.9, 000000,
726400,14839, 20110603,   60.6,24,   49.9,24, 1019.0,24,  993.8,24,   9.9,24,   7.5,24,  18.1,  27.0,   79.0 ,  46.9 , 0.00G,999.9, 000000,
726400,14839, 20110604,   77.5,24,   65.4,24, 1014.8,24,  990.2,24,   7.7,24,   8.2,24,  18.1,  24.1,   84.0*,  72.0*, 0.00G,999.9, 000000,
726400,14839, 20110605,   68.0,24,   52.2,24, 1019.1,24,  994.2,24,   9.8,24,   4.7,24,  12.0, 999.9,   86.0 ,  62.1 , 0.00G,999.9, 000000,
726400,14839, 20110606,   67.4,24,   54.3,24, 1014.5,24,  989.6,24,   9.0,24,   6.3,24,  17.1,  24.1,   93.9 ,  53.1 , 0.00G,999.9, 010010,
726400,14839, 20110607,   85.3,24,   67.6,24, 1008.3,24,  984.0,24,   7.7,24,   7.4,24,  15.9,  26.0,   97.0*,  71.1*, 0.05G,999.9, 000000,
726400,14839, 20110608,   85.0,24,   63.8,24, 1007.4,24,  983.2,24,   8.1,24,  12.2,24,  18.1,  28.0,   97.0 ,  70.0 , 0.00G,999.9, 000000,
726400,14839, 20110609,   60.0,24,   54.3,24, 1015.2,21,  989.8,24,   8.9,24,  11.4,24,  20.0,  42.0,   86.0*,  48.9*, 0.87G,999.9, 010010,
726400,14839, 20110610,   50.5,24,   47.5,24, 1016.8,20,  991.6,20,   5.9,24,   9.0,24,  17.1,  22.0,   54.0*,  46.4*, 0.14G,999.9, 110000,
726400,14839, 20110611,   52.2,24,   51.0,24, 1014.3,22,  989.5,17,   4.1,24,   5.1,24,  13.0, 999.9,   57.0 ,  46.9 , 0.13G,999.9, 110000,
