"","Kilfrost ABC-S plus Type IV_Group002GMIA0005_2014/20141216","Cryotech Polar Plus Type I_Group002GMIA0006_2014/20141216","Cryotech Polar Guard Advance Type IV_Group002GMIA0007_2014/20141216","Clariant Safewing MP IV Launch_Group002GMIA0008_2014/20141216","Clairent Octaflow EF Type I_Group002GMIA0009_2014/20141216","Clairient Maxflight 04 Type IV_Group002GMIA0010_2014/20141216","Kilfrost DF plus (88) Type I_Group003GMIA0001_2014/20141216","UCAR AD-49 Type IV_Group003GMIA0002_2014/20141216","UCAR PG Type I_Group003GMIA0003_2014/20141216","Cryotech E36 Pavement Pot. Acetate_Group003GMIA0004_2014/20141216","Sodium Formate pavement_Group003GMIA0005_2014/20141216","Clairient Maxflight 04 Type IV-redo_Group003GMIA0006_2014/20141216","Wavelength"
"106",0.263625663526174,1.91594090910232,2.78384032695112,0.192027591292552,0.191885195635862,0.0838728819439877,9.61641514195245,0.69552308125656,0.837405585403592,-0.0028861871713745,0.111655682321914,0.125939486839372,485
"107",0.314339839346995,1.92127016231576,2.83368011686221,0.207380793222536,0.19212594632239,0.0907682974118633,9.65132861325416,0.758463582886039,0.827130215961709,-0.00733230780540885,0.102631574502006,0.135312560867064,482
"108",0.342322855164478,1.91465967833685,2.87282799401562,0.23185819711165,0.164382825996566,0.0925862995541757,9.61454537430579,0.847524664132311,0.827371309581714,0.00237858380468653,0.120858143400942,0.157088076132101,479
"109",0.387291559939216,1.88930051755601,2.93082385874869,0.252156469148974,0.174347401997147,0.105463016228382,9.44949834409129,0.924481815280408,0.800115261516593,-0.00931576491008929,0.100256221639009,0.156116709771788,476
"110",0.414534444451615,1.83441845824473,2.96836318773227,0.270214493980062,0.151257971432256,0.107648582327087,9.20393274208139,1.00259117458355,0.779177003875882,-0.00463820517504467,0.120432597536022,0.177718015130435,473
"111",0.453193884137813,1.77558889434328,3.01131068916941,0.291017240706162,0.153172071650592,0.115080882370529,8.88301114458584,1.0715223136229,0.741389552183487,-0.0058073315519725,0.111528726783707,0.183977102308276,470
"112",0.483801304912106,1.69781785543893,3.05572660666833,0.311233989855489,0.143242720024707,0.120349884956834,8.51909666985955,1.14007042130671,0.722190369067278,-0.00377199721214334,0.120341543664512,0.187541400859132,467
"113",0.51391102425357,1.6239688296101,3.09665112801123,0.327187839080155,0.135039224162573,0.136217962888859,8.15121238966101,1.20956765875746,0.685025107662364,-0.00519018004454986,0.110636413483722,0.184559182171461,464
"114",0.553040363990443,1.54638977600407,3.14544646018102,0.34948168513886,0.130244377868728,0.139182261575326,7.73545315774239,1.27960895889058,0.652468775306445,-0.0088954184592642,0.120270534641499,0.192975142228724,461
"115",0.581451403345731,1.46481575643243,3.188909127229,0.371384596746881,0.127733716679989,0.147233292771157,7.34408067790392,1.35474507114157,0.613407411240799,-0.0058526100212855,0.107907588030826,0.193992530539239,458
"116",0.616915928682441,1.39954738029604,3.24062675000623,0.397684890764859,0.130277407003958,0.155570211961545,6.95101376300486,1.42736517096233,0.586341109708016,-0.00740281268759013,0.121499645431505,0.193383779858559,455
"117",0.655006781705406,1.31913947638403,3.28907144052983,0.416355497587156,0.121935062400617,0.160726687413224,6.57074631758377,1.50193051693104,0.547722402215408,-0.0054071693689771,0.118055380920848,0.213936127357872,452
